editors_choice,hotness,time_modified,title,uuid,url,price,picture_url,category,shipping,description,time_published
True,3,2018-01-01T11:35:56-05:00,Vidpro Mini LED Video Light Kit,2169341,https://www.dealnews.com/Vidpro-Mini-LED-Video-Light-Kit-for-16-free-shipping/2169341.html,$16,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ssl1s3dsqluhpblrxgb5",CAMERA ACCESSORIES,free shipping,"As one of its daily deals, B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169341"">Vidpro Mini LED Video Light Kit</a> for <strong>$15.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $9. It features IP65 water resistance, daylight balanced output, 4-step dimming, integrated lithium-ion battery, two 1/4""-20 threaded mounting holes, and a cold shoe mounting foot. Deal ends today.",
True,4,2018-01-01T11:35:45-05:00,Agloves Unisex Polar Sport Gloves,2169344,https://www.dealnews.com/Agloves-Unisex-Polar-Sport-Gloves-for-13-free-shipping/2169344.html,$13,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qed6m68frhbhy5cl3phy",ACCESSORIES,free shipping,"As one of its daily deals, B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169344"">Agloves Unisex Polar Sport Gloves</a> for <strong>$12.99</strong> with <strong>free shipping</strong>. That's $2 under last month's mention and the lowest price we've seen. (It's the best today by $7.) These fleece-lined gloves feature touchscreen functionality for all 10 fingers and are available in sizes S to XL. Deal ends today.",
,3,2018-01-01T09:50:01-05:00,John Wick 4K on Blu-ray / DVD / Digital HD,2169338,https://www.dealnews.com/John-Wick-4-K-on-Blu-ray-DVD-Digital-HD-for-10-free-shipping-w-Prime/2169338.html,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uur0is5wjivbgmpa7uz9",BLU-RAY DISC MOVIES,free shipping w/ Prime,"Amazon offers Prime members <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169338"">John Wick 4K on Blu-ray / DVD / Digital HD</a> for <b>$10</b> with <b>free shipping</b>. That's $4 under last March's mention and the lowest price we could find by $4.",
,3,2018-01-01T09:49:45-05:00,"Proxelle Flat Panel 32"" to 70"" TV Mount",2169335,https://www.dealnews.com/Proxelle-Flat-Panel-32-to-70-TV-Mount-for-32-free-shipping/2169335.html,$32,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vgtyd9rqw5tuuesvhlhe",TV WALL MOUNTS,free shipping,"Proxelle via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169335"">Proxelle Flat Panel TV Mount for 32"" to 70"" TVs</a> for $45.99. Coupon code ""67JJC5GA"" cuts the price to <strong>$32.19</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $7. It features a 110-lb. capacity, -3° to 12° tilt, and 180° swivel. Deal ends January 14.",
,3,2018-01-01T09:47:25-05:00,Vatos Remote Control Car,2169332,https://www.dealnews.com/Vatos-Remote-Control-Car-for-25-free-shipping/2169332.html,$25,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w9cj9uef0oq68b6f47zv",TOYS & HOBBIES,free shipping,"Vatos Toys via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169332"">Vatos Remote Control Car</a> for $49.99. Coupon code ""F2JE5N9O"" cuts it to <strong>$24.99</strong>. With <strong>free shipping</strong>, that's a $2 drop from two weeks ago and the lowest price we could find. It features a 164-foot range, 9 mph top speed, 15 minute playing time on full charge, and 180-minute charge time. Deal ends January 10.",
True,4,2018-01-01T11:31:21-05:00,Crest Toothpaste at Walgreens,2169329,https://www.dealnews.com/Crest-Toothpaste-at-Walgreens-from-1-pickup/2169329.html,from $1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bocy5xkpwxtb74e3w62t",TOOTHPASTE,pickup,"For its Balance Reward members, Walgreens offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169329"">Crest toothpaste</a> from $2.99. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090249,2169329"">join</a>.) Clip the $2 off coupon to drop starting prices to <strong>99 cents</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's $2 under what you'd pay at other retail stores. Deal ends January 27.",
True,5,2018-01-01T11:16:05-05:00,Dillard's Permanently-Reduced Items,2169323,https://www.dealnews.com/Dillards-Permanently-Reduced-Items-Extra-50-off/2169323.html,Extra 50% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ti7nirc5uaf0gfxozooj",CLOTHING & ACCESSORIES,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169323"">Dillard's</a> takes an <strong>extra 50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090243,2169323"">permanently-reduced items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090246,2169323"">New Year's Day Clearance Event</a>. (Prices are as marked.) That's tied with our Black Friday week mention as the best extra percent-off discount we've seen from Dillard's. Shipping starts at <strong>$8.50</strong>. Choose from items such as apparel, lingerie, handbags, shoes, and home goods.",
,,,Verizon Fios Just Stream It Bundle,2168594,https://www.dealnews.com/Verizon-Fios-Just-Stream-It-Bundle-for-50-month/2168594.html,$50/month,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nznrhqifi6vmgvfqqjjc",COMPUTER SERVICES,,"At Verizon, you can sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168594"">Verizon Fios Just Stream It Bundle</a> for <strong>$49.99 per month</strong>. This bundle includes Fios TV Local bundled with Fios 50/50 Mbps Internet and your choice of one premium movie channel for three months. Also, the standard setup charge is waived, a $99.99 value. Plus, switch to Fios and get out of your contract with <strong>up to a $500 credit</strong> to help cover your early termination fee.",2018-01-01T00:01:00-05:00
,3,2018-01-01T08:09:03-05:00,Steve Madden Solid Classic Sport Backpack,2169326,https://www.dealnews.com/Steve-Madden-Solid-Classic-Sport-Backpack-for-16-8-s-h/2169326.html,$16,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wckv8djgqj4t9zmunlon",BACKPACKS,$8 shipping,"Nordstrom Rack offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169326"">Steve Madden Solid Classic Sport Backpack</a> in Olive for <strong>$15.75</strong> plus <strong>$7.95</strong> for shipping. That's the lowest price we could find by $16. It measures 17"" x 11"" x 5"" and features dual, adjustable padded shoulder straps, front zip storage pocket, front zip around pocket, top zip stash pocket, and earphone cord eyelet.",
True,5,2018-01-01T11:15:48-05:00,Firestone Lifetime Wheel Alignment,2169320,https://www.dealnews.com/Firestone-Lifetime-Wheel-Alignment-for-120/2169320.html,$120,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/waf8im2uodz5qalddamk",AUTOMOTIVE,,"Today only, Firestone Auto Care offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169320"">Lifetime Wheel Alignment</a> for <strong>$119.99</strong> via this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090240,2169320"">printable coupon</a>. That's tied with last year's mention, $70 off, and the best deal we've seen for this service. This entitles you to a standard alignment service, as well as free wheel alignments for as long as you own your vehicle.",
True,4,2018-01-01T11:29:19-05:00,Unlocked Nokia 3310 3G Cell Phone Bundle,2169314,https://www.dealnews.com/Unlocked-Nokia-3310-3-G-Cell-Phone-Bundle-from-47-free-shipping/2169314.html,from $47,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nscdynrvfrd8i8wm53ji",CELL PHONES,free shipping,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169314"">Unlocked Nokia 3310 3G Cell Phone</a> in several colors (Charcoal pictured) bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090225,2169314"">Cricket Wireless Universal SIM Card Activation Kit</a> and a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090228,2169314"">Refill Card</a> from <strong>$46.98</strong> with <strong>free shipping</strong> via the steps below. That's the lowest price we could find by $53. This GSM phone features 2.4"" 320x240 LCD display, 16MB memory, Bluetooth, 2-megapixel camera, FM radio, and microSD slot. To get this deal:
<ol>
 <li>Add the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169314"">Unlocked Nokia 3310 3G Cell Phone</a> to your cart for $54.99
 </li>
 <li>select ""add to offer"" for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090231,2169314"">Cricket Wireless Universal SIM Card Activation Kit</a> for $9.99
 </li>
 <li>select ""add to offer"" for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090234,2169314"">refill card</a> of your choice
 </li>
 <li>click ""add to cart"" at the bottom of the page
 </li>
 <li>at final checkout, the price will drop to a starting price of <strong>$46.98</strong>, depending on the card selected
 </li>
</ol>",
,4,2018-01-01T08:02:54-05:00,Steve Madden Sale and Clearance,2169158,https://www.dealnews.com/Steve-Madden-Sale-and-Clearance-Extra-40-off/2169158.html,Extra 40% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wqbsox7u3pj5dlv2nfir",SHOES,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169158"">Steve Madden</a> cuts an <b>extra 40% off</b> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090126,2169158"">sale and clearance styles</a> via coupon code ""CHEERS"". Shipping adds a flat <strong>$7.95</strong>. Alternatively, for orders <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090129,2169158"">under $20</a>, bag <strong>free shipping</strong> via coupon code ""SHIP"" (Codes don't stack, but it yields a stronger discount on these orders.) Some exclusions may apply. Deal ends December 2.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1689/Steve-Madden/"">Steve Madden Coupons</a>.</p>",
,4,2018-01-01T13:09:38-05:00,Frozen Elsa Sparkling Smile 3-Piece Set,2169305,https://www.dealnews.com/Frozen-Elsa-Sparkling-Smile-3-Piece-Set-for-2-pickup-at-Walmart/2169305.html,$2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mxou4emknpehbl38iidn",TOOTHBRUSHES,pickup at Walmart,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169305"">Disney Frozen Elsa Sparkling Smile 3-Piece Set</a> for <strong>$2.44</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's $2 off list and the lowest price we could find. It includes a toothbrush holder, toothbrush, and rinse cup.",
,4,2018-01-01T13:09:04-05:00,Greenco 5-Tier Wall Mount Corner Shelves,2169293,https://www.dealnews.com/Greenco-5-Tier-Wall-Mount-Corner-Shelves-for-20-free-shipping-w-Prime/2169293.html,$20,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/k5vz5c3vevrelnzy5t7u",DECOR,free shipping w/ Prime,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169293"">Greenco 5-Tier Wall Mount Corner Shelves</a> in Walnut for <strong>$19.99</strong> with <strong>free shipping</strong>. That's tied with last week's mention and the lowest price we could find by $6. It measures 7.75"" x 7.75"" x 48.5"" and includes all necessary mounting hardware.",
,3,2018-01-01T09:43:59-05:00,"""Playing With Super Power"" Paperback Book",2169290,https://www.dealnews.com/Playing-With-Super-Power-Paperback-Book-for-10-free-shipping-w-Prime/2169290.html,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mjcaitvvt3ibmsvfinay",BOOKS,free shipping w/ Prime,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169290""><i>Playing With Super Power: Nintendo Super NES Classics</i> Paperback Book</a> for <strong>$9.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090219,2169290"">Target</a> charges the same via pickup.) That's the lowest price we could find by $5. It includes history, fan art, music, and speedrunning strategies for top SNES games.",
,5,2018-01-01T11:15:35-05:00,SanDisk After Christmas Clearance Sale,2169287,https://www.dealnews.com/San-Disk-After-Christmas-Clearance-Sale-Extra-10-off-free-shipping/2169287.html,Extra 10% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t8uqi8y78as1vdqtr7u1",COMPUTER ACCESSORIES,free shipping,"SanDisk takes an <strong>extra 10% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090216,2169287"">items</a> via coupon code ""AfterXmas"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169287"">After Christmas Clearance Sale</a>. Plus, the same code nets <strong>free shipping</strong>. Save on memory cards, flash drives, earbuds, and MP3 players.",
,3,2018-01-01T09:43:12-05:00,Everything Ernest: 3 Movie Collection on DVD,2169284,https://www.dealnews.com/Everything-Ernest-3-Movie-Collection-on-DVD-for-4-free-shipping/2169284.html,$4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hjfgfr9ainwy9or9yvhr",BLU-RAY DISC MOVIES,free shipping,"Fry's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169284"">Everything Ernest: 3 Feature Films on DVD Disc</a> for <strong>$3.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It includes <i>Ernest Goes to Camp</i>, <i>Ernest Goes to Jail</i>, and <i>Ernest Scared Stupid</i>.",
,,,Chase Premier Plus Checking℠,2168591,"https://www.dealnews.com/lw/click.html?20,2,2168591",$300 bonus w/ new account,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/torxlco2z0vsnzqslvlf",FINANCIAL SERVICES,,"At Chase, open a new <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168591"">Chase Premier Plus Checking℠</a> account and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089652,2168591"">set up direct deposit</a> to bag a <strong>$300 bonus</strong>. You'll have access to 16,000 Chase ATMs and 5,200 branches. Plus, Chase QuickDeposit℠ lets you deposit checks just by taking a picture. Finally, the Annual Percentage Yield (APY) effective as of 9/18/2017, is 0.01% for all balances in all states. (Interest rates are variable and subject to change.) Deal ends January 18.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with many of the credit card issuers and banks mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards or accounts. This compensation has no impact or influence on where or how the cards or accounts appear on dealnews.com. DealNews does not include all card companies, banks  or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",2018-01-01T00:01:00-05:00
,3,2018-01-01T09:42:45-05:00,Oakley Men's Scuderia Ferrari Sunglasses,2169197,https://www.dealnews.com/Oakley-Mens-Scuderia-Ferrari-Sunglasses-for-110-free-shipping/2169197.html,$110,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vego5absqc5t60c76z0a",SUNGLASSES,free shipping,"Electronics Liquidators via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169197"">Oakley Men's Scuderia Ferrari Tincan Sunglasses</a> in Carbon/Ruby for <strong>$109.99</strong> with <strong>free shipping</strong>. That's $7 below our mention from a month ago and the lowest price we've seen. (It's the best deal now by $34.) They feature full UV protection and adjustable nose pads.",
,3,2018-01-01T09:41:56-05:00,Klutz LEGO Make Your Own Movie Kit,2169170,https://www.dealnews.com/Klutz-LEGO-Make-Your-Own-Movie-Kit-for-17-pickup-at-Walmart/2169170.html,$17,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e2maa2gt3dauw8pojcsi",TOYS & HOBBIES,pickup at Walmart,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169170"">Klutz LEGO Make Your Own Movie Kit</a> for <b>$17.18</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090156,2169170"">Amazon</a> charges Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's tied with our mention from three weeks ago and the lowest total price we could find by $8. This kit provides a beginner-friendly guide to stop-motion animation. It includes six background settings, 36 LEGO elements, and an 80-page book.",
,4,2018-01-01T13:08:41-05:00,"Kenwood 2-DIN Bluetooth 6.2"" Touch Receiver",2169200,https://www.dealnews.com/Kenwood-2-DIN-Bluetooth-6.2-Touch-Receiver-for-190-free-shipping/2169200.html,$190,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tiokook8bqd3refyucmi",CAR AUDIO,free shipping,"Sound of Tri State via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169200"">Kenwood 2-DIN Bluetooth 6.2"" Touchscreen Receiver</a> for <b>$189.99</b> with <b>free shipping</b>. (<del><a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090198,2169200"">Electronics Express via Newegg</a> charges the same</del>.) That's the lowest price we could find by $9. Features include a DVD/CD receiver, AM/FM tuner, iOS and Android device control, and backup camera video input.",
True,3,2018-01-01T11:27:27-05:00,Armor All 10pc Ultimate Holiday Gift Pack,2169275,https://www.dealnews.com/Armor-All-10-pc-Ultimate-Holiday-Gift-Pack-for-20-pickup-at-Walmart/2169275.html,$20,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zduxkzms3hgkfcx954cu",AUTOMOTIVE,pickup at Walmart,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169275"">Armor All 10-Piece Ultimate Holiday Gift Pack</a> for <strong>$19.88</strong>. Choose in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with our mention from a week ago and at least $10 less than what third-party sellers charge elsewhere. It includes wash, glass wipes, wheel and tire cleaner, cleaning wipes, original protectant, tire shine, microfiber towel, car wash sponge, Armor All Pro Secrets Booklet, wash wipes sample, and 3.5-gallon bucket.",
,3,2018-01-01T09:41:29-05:00,Allen Edmonds Men's Cap Toe Dress Shoes,2169272,https://www.dealnews.com/Allen-Edmonds-Mens-Cap-Toe-Dress-Shoes-for-198-free-shipping/2169272.html,$198,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yaexgd2qspavemyyhh0r",SHOES,free shipping,"Allen Edmonds offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169272"">Allen Edmonds Men's Boulevard Cap Toe Dress Shoes</a> in several colors (Walnut pictured) for <b>$197.50</b> with <b>free shipping</b>. That's $198 off and the lowest price we could find. They're available in sizes 7 to 15.",
True,3,2018-01-01T11:27:17-05:00,"Electric Fireplace with 44"" Mantle",2169266,https://www.dealnews.com/Electric-Fireplace-with-44-Mantle-for-127-pickup-at-Walmart/2169266.html,$127,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zqd6ynhq0oavkswgccml",HEATERS,pickup at Walmart,"Walmart offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169266"">Electric Fireplace with 44"" Mantle</a> in Black for $129. Opt for in-store <strong>pickup</strong> to drop it to <b>$126.73</b>. (You can also opt for free shipping if you aren't interested in the pickup discount.) That's $20 under our mention from ten days ago and the lowest price we've seen. This 3,750-BTU fireplace is designed to heat rooms up to 325 square feet.",
True,4,2018-01-01T11:27:00-05:00,Remington Shortcut Pro Self-Haircut Kit,2169263,https://www.dealnews.com/Remington-Shortcut-Pro-Self-Haircut-Kit-for-28-free-shipping/2169263.html,$28,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lnluxboxddrq5mlp6biv",HAIR CARE,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169263"">Remington Shortcut Pro Self-Haircut Kit</a> for $38.49. Clip the $10 off coupon on the product page to cut that to <strong>$28.49</strong>. With <strong>free shipping</strong>, that's tied with yesterday's expired mention as the lowest price we've seen. (It's the best deal now by $10.) This 13-piece kit includes a hand-held clipper, nine length-adjusting combs, a cleaning brush, storage/travel pouch, oil, and a charger.",
,3,2018-01-01T09:40:56-05:00,Annie's Organic Mac & Cheese 12-Pack,2169260,https://www.dealnews.com/Annies-Organic-Mac-Cheese-12-Pack-for-8-w-Prime-free-shipping/2169260.html,$8 w/ Prime,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ozxrzpxujti9om80w9hi",GROCERIES,free shipping,"For Prime members only, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169260"">Annie's Shells and White Cheddar 6-oz. Box 12-Pack</a> in Shells & White Cheddar for <s>$9.29</s> with <b>free shipping</b> via the directions below. That's tied with our November mention and $3 under what you'd pay for this quantity at a local store. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090210,2169260"">Annie's Shells &amp; White Cheddar 6-oz. Box 12-Pack</a> for $11.88
 </li>
 <li>clip the <del>$2</del> $3 off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <s>$9.29</s>
 </li>
</ol>
Be sure to cancel Subscribe & Save after your order arrives to avoid being billed for subsequent shipments.<br>
<br>
<i>Update</i>: It now includes a $3 off coupon, which drops the price to <strong>$8.29</strong>.",
True,4,2018-01-01T11:26:30-05:00,24 Boost High Protein 8-oz. Bottles,2169257,https://www.dealnews.com/24-Boost-High-Protein-8-oz.-Bottles-for-16-free-shipping/2169257.html,$16,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ehynv2jrylowvo12imly",SUPPLEMENTS,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169257"">Boost High Protein Complete Nutritional Drink 8-oz. Bottle 24-Pack</a> in Chocolate Sensation for $24.72. Clip the 35% off coupon to cut that to <strong>$16.07</strong> With <strong>free shipping</strong>, that's pennies under our September mention and $8 under what you'd pay at your local warehouse club. Each bottle includes 15g of protein and 26 vitamins and minerals.",
,,,Latest Credit Card Offers from Chase,2168621,"https://www.dealnews.com/lw/click.html?20,2,2168621",,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hozow7nxzxkuqstccluu",CREDIT CARDS,,"Looking for a new credit card? Check out our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a> which features several offers available to applicants from a wide range of credit ratings. Some notable cards include Chase Sapphire Preferred®, Chase Freedom Unlimited®, and United MileagePlus® Explorer Card.",2018-01-01T00:01:00-05:00
True,3,2018-01-01T11:25:46-05:00,Shark Rocket Pro Upright Bagless Vacuum,2169254,https://www.dealnews.com/Shark-Rocket-Pro-Upright-Bagless-Vacuum-for-95-free-shipping/2169254.html,$95,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qpzuclmwsf7xedj7lxek",VACUUM CLEANERS,free shipping,"Walmart offers the 14.3-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169254"">Shark Rocket Professional Upright Bagless Vacuum</a> in Purple for <strong>$95</strong> with <strong>free shipping</strong>. That's $4 under our mention from four days ago and the best price we've seen. (It's a low today by $34.)<br>
<br>
Features include swivel steering, an 11"" cleaning path, washable HEPA filter, LED headlights, 8.2-foot hose, crevice tool with LED light, and 30-foot power cord.",
True,4,2018-01-01T11:25:28-05:00,Gaiam Evolve Balance Board,2169242,https://www.dealnews.com/Gaiam-Evolve-Balance-Board-for-40-free-shipping/2169242.html,$40,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/szqtqwnfiofa4cusgqd3",EXERCISE EQUIPMENT,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169242"">Gaiam Evolve Balance Board</a> for <b>$40.49</b> with <b>free shipping</b>. That's the lowest price we could find by $40. It purports to engage muscles in the back, core, legs, and ankles while standing.",
