time_modified,time_published,editors_choice,title,shipping,hotness,picture_url,price,uuid,url,description,category
,2018-01-02T08:41:30-05:00,,"PharMeDoc 18"" Muscle Roller Massage Stick",free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lxfvnbkeqdr4l3rbwdud",$10,2170094,https://www.dealnews.com/Phar-Me-Doc-18-Muscle-Roller-Massage-Stick-for-10-free-shipping/2170094.html,"Doctors Deals via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170094"">PharMeDoc 18"" Muscle Roller Massage Stick</a> for <strong>$9.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. Recommended for use before or after workouts, this massage stick features nine segmented spindles and ergonomic handles.",HEALTH
2018-01-02T15:48:54-05:00,,,Stamina InTone Oval Jogger,free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ijr2swl2ygikjyyjvkw7",$72,2170091,https://www.dealnews.com/Stamina-In-Tone-Oval-Jogger-for-72-free-shipping/2170091.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170091"">Stamina InTone Oval Jogger</a> for <strong>$71.94</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091923,2170091"">Amazon</a> charges the same price, as does <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091926,2170091"">Home Depot</a> via in-store pickup.) That's the lowest price we could find by $2, although most stores charge $100 or more. It features a multifunctional fitness monitor, adjustable handle bar, and 250-lb. capacity.",EXERCISE EQUIPMENT
2018-01-02T15:48:20-05:00,,,IKEA Lack TV Unit,,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iwcg8cfx7s8q590yrnva",$39 at IKEA stores,2170079,https://www.dealnews.com/IKEA-Lack-TV-Unit-for-39-at-IKEA-stores/2170079.html,"IKEA retail locations offer its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170079"">IKEA Lack TV Unit</a> for <strong>$39</strong>. (This offer is available online; however, shipping starts at $119.) That's $11 off and the lowest price we could find. It can hold a TV up to 50"" and measures approximately 59"" x 22"" x 14"". Deal ends January 10.",HOME FURNITURE
2018-01-02T15:48:03-05:00,,,Fruit of the Loom Women's Sports Bra 3-Pack,pickup at Walmart,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vtrlsb75iyxqht8bkyam",$6,2170088,https://www.dealnews.com/Fruit-of-the-Loom-Womens-Sports-Bra-3-Pack-for-6-pickup-at-Walmart/2170088.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170088"">Fruit of the Loom Women's Tank Style Sports Bra 3-Pack</a> in Stripe/Black/Red Hot or Pin Dot/Popsicle Pink/White for <strong>$6</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $7. They come in select sizes from <del>34</del> 42 to 50.",ACTIVEWEAR
2018-01-02T15:45:57-05:00,,,Tacklife Classic Digital Multimeter,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dj97topbcnhsyij0jtz6",$8,2170076,https://www.dealnews.com/Tacklife-Classic-Digital-Multimeter-for-8-free-shipping-w-Prime/2170076.html,"Tacklife Direct via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170076"">Tacklife Classic Digital Multimeter</a> for $12.97. Coupon code ""54GCYL5X"" cuts the price to <strong>$7.78</strong>. With <strong>free shipping</strong>, that's a buck under our Cyber Monday mention and the lowest price we've seen. (It's also the best deal now by $8.) It features a non-contact voltage test function, overload protection, continuity test, auto-ranging, auto power off, low battery indication, and a backlit LCD display. Deal ends January 5.",TOOLS & HARDWARE
2018-01-02T16:22:40-05:00,,,Kohl's Clearance Sale,free shipping w/ $75,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rrc46oeewrqacjawrmf0",Up to 70% off + 15% off,2170070,https://www.dealnews.com/Kohls-Clearance-Sale-Up-to-70-off-15-off-free-shipping-w-75/2170070.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091911,2170070"">Kohl's</a> cuts <strong>up to 70% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091914,2170070"">clearance items</a>. Plus, get an <strong>extra 15% off</strong> with no-minimum purchase or an <strong>extra 20% off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091917,2170070"">$100 or more</a> via coupon code ""SAVEMORE20"". Shipping adds <strong>$8.95</strong>, but orders of $75 or more qualify for free shipping. (In-store pickup may also be available.) Some exclusions apply. Deal ends January 3. A couple of best bets, both with prices after the above coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170070"">Tek Gear Men's Slasher Shorts</a> for <strong>$8.50</strong> (pictured, $17 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091920,2170070"">Sonoma Goods for Life Men's Coolmax Classic-Fit Crewneck Sweater</a> for <strong>$17</strong> ($33 off)
 </li>
</ul>",AFTER CHRISTMAS SALES
,2018-01-02T08:03:05-05:00,,7-Piece Frame Clock & Room Decor Set,pickup at Walmart,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eg8mds981omvzfp0cggx",$10,2170061,https://www.dealnews.com/7-Piece-Frame-Clock-Room-Decor-Set-for-10-pickup-at-Walmart/2170061.html,"Walmart offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170061"">7-Piece Frame Clock &amp; Room Decor Set</a> in Fuchsia for <strong>$9.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $11. It includes two 4"" x 6"" frames, two 5"" x 7"" frames, a 4-opening 4"" x 6"" collage frame, a clock, and a dry erase board.",DECOR
,2018-01-02T08:00:01-05:00,,8 Things That Will Be MORE Expensive in 2018,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/etqgzscgngymujfkg2hl",,2165885,https://www.dealnews.com/features/Items-That-Will-Be-More-Expensive-in-2018/,"In 2018 you'll likely see price increases that will hurt your pocketbook. Fortunately, the first step to avoiding high prices is to be aware of them. So let's run down the list of <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Items-That-Will-Be-More-Expensive-in-2018/"">products and services you can expect to be more expensive</a> this year.",CONSUMER NEWS
2018-01-02T12:55:14-05:00,,,Superdry Winter Sale,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vlrxuvdohnb8la0wogsq",Up to 50% off,2170064,https://www.dealnews.com/Superdry-Winter-Sale-Up-to-50-off-free-shipping/2170064.html,"Superdry takes <b>up to 50% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091908,2170064"">men's and women's apparel and accessories</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091902,2170064"">Winter Sale</a>. (Prices are as marked.) Plus, all orders bag <b>free express shipping</b>. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091905,2170064"">Superdry Women's Bardot Bodycon Dress</a> for <strong>$22.25</strong> ($22 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170064"">Superdry Men's Gym Tech Double Zip Hoodie</a> for <strong>$59.15</strong> (pictured, $25 off)
 </li>
</ul>",CLOTHING & ACCESSORIES
2018-01-02T12:54:27-05:00,,,Rymemo Sweatproof Bluetooth In-Ear Earphones,free shipping w/ Prime,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qbpb6d42zljau4tefwzf",$9,2170043,https://www.dealnews.com/Rymemo-Sweatproof-Bluetooth-In-Ear-Earphones-for-9-free-shipping-w-Prime/2170043.html,"Globalbox via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170043"">Rymemo Sweatproof Bluetooth In-Ear Earphones</a> in Black for $17.88. Coupon code ""PM746QPU"" cuts the price to <strong>$8.76</strong>. With <strong>free shipping</strong> for Prime members, that's tied with our mention from two weeks ago, $9 off list, and the lowest price we could find. They feature earhooks and up to 6 hours of battery life. Deal ends January 4.",HEADPHONES
2018-01-02T12:53:21-05:00,,,Schick Hydro 5 Disposable Razor Blade 5-Pack,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/abs6xmdroexjf2gtby0k",$10,2170046,https://www.dealnews.com/Schick-Hydro-5-Disposable-Razor-Blade-5-Pack-for-10-free-shipping/2170046.html,"Tanga offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170046"">Schick Hydro 5 Disposable Razor Blade 5-Pack</a> for <strong>$9.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find for this quantity by $6. They purport to hydrate skin while shaving.",SHAVING & GROOMING
2018-01-02T13:35:19-05:00,,,Alpine Swiss Men's Flip Flops,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/meviryrwtcelunmgfmgw",$8,2170058,https://www.dealnews.com/Alpine-Swiss-Mens-Flip-Flops-for-8-free-shipping/2170058.html,"Art of Deals via eBay continues to offer the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170058"">Alpine Swiss Men's Flip Flops</a> in several colors for <strong>$7.99</strong> with <strong>free shipping</strong>. That's tied with our mention from last week and the lowest price we could find by $16. They're available in sizes from 7 to 13.",SHOES
2018-01-02T12:52:40-05:00,,,Dr.meter Soil Moisture / Light / PH Meter,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gecbiitivi5dgbovt1jl",$8,2170055,https://www.dealnews.com/Dr.meter-Soil-Moisture-Light-PH-Meter-for-8-free-shipping-w-Prime/2170055.html,"Thousandshores Inc. via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170055"">Dr.meter Soil Moisture / Light / PH Meter</a> for $12.99. Coupon code ""EOP9R5AH"" cuts it to <strong>$7.99</strong>. With <strong>free shipping</strong> for Prime members, that's a buck under our July mention, $5 off, and the best price we could find. It reads soil moisture, PH acidity, and light level with two probes. Deal ends January 9.",GARDEN TOOLS
2018-01-02T16:15:41-05:00,,,H&M Sale,free shipping w/ $40,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hjlxhxzcl7elufa6f6yy",Up to 70% off,2170052,https://www.dealnews.com/H-M-Sale-Up-to-70-off-free-shipping-w-40/2170052.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170052"">H&amp;M</a> takes <strong>up to 70% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091893,2170052"">sale styles</a>. (Prices are as marked.) Shipping adds <strong>$5.99</strong>, but orders of $40 receive free shipping via code ""0040"".<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2604/H-M/"">H&amp;M Coupons</a>.</p>",CLOTHING & ACCESSORIES
2018-01-02T16:14:52-05:00,,,Sweetylife Knee Pillow for Back Pain,free shipping w/ Prime,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zrjdzwgcutjjjrbwfzk1",$15,2170040,https://www.dealnews.com/Sweetylife-Knee-Pillow-for-Back-Pain-for-15-free-shipping-w-Prime/2170040.html,"Sweetylife via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170040"">Sweetylife Knee Pillow for Back Pain</a> for $24.80. Coupon code ""IE4EREA4"" cuts it to <strong>$14.88</strong>. With <strong>free shipping</strong>, that's $10 off and the lowest price we could find. It features a breathable easy-clean cover. Deal ends January 31.",HEALTH
2018-01-02T12:51:31-05:00,,,"Vizio SmartCast 36"" Home Theater Sound Bar",free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/agqjnjzkouppjcq3bxwp",from $160,2170037,https://www.dealnews.com/Vizio-Smart-Cast-36-Home-Theater-Sound-Bar-from-160-free-shipping/2170037.html,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170037"">Vizio SmartCast 36"" 5.1-Channel Home Theater Sound Bar System</a> for <strong>$159.88</strong> with <strong>free shipping</strong>. (Non-members pay $15.98 extra.) That's $10 under our mention from last November and the lowest price we could find by $20 today. It features a frequency response of 50Hz to 20kHz, Bluetooth, WiFi, Ethernet, and USB. Deal ends January 28.",HOME THEATER SYSTEMS
2018-01-02T12:51:11-05:00,,,"Westinghouse 9"" Compact Ceramic Heater",free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hx5fpdblvx2k4fxytic4",$25,2170034,https://www.dealnews.com/Westinghouse-9-Compact-Ceramic-Heater-for-25-free-shipping-w-Prime/2170034.html,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170034"">Westinghouse 9"" Portable Ceramic Heater</a> for <strong>$24.99</strong> with <strong>free shipping</strong>. That's $5 off and the lowest price we could find. It features adjustable thermostat comfort control, two heat settings, fan-only mode, and automatic overheat protection.",HEATERS
2018-01-02T12:22:43-05:00,,,"Insignia 40"" 1080p LED LCD HDTV",free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgkhbkb5iaxdhocarnls",$180,2170028,https://www.dealnews.com/Insignia-40-1080-p-LED-LCD-HDTV-for-180-free-shipping/2170028.html,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170028"">Insignia 40"" 1080p LED-Backlit LCD HD Television</a>, model no. NS-40D420NA18, for <strong>$179.99</strong> with <strong>free shipping</strong>. That's $70 off and the best price we could find. It features a native resolution of 1920x1080 (1080p), USB, and three HDMI inputs.",TVS
,2018-01-02T07:00:01-05:00,,5 Strategies That Gyms Use to Hook You (and How to Not Fall for Them),,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ivkjrkxnd5qeqdeot2xs",,2165807,https://www.dealnews.com/features/Strategies-That-Gyms-Use-to-Hook-You-and-How-to-Not-Fall-for-Them/,"Joining a gym in January means you may encounter high-pressure sales tactics. If you want to avoid overpaying for a gym membership, <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Strategies-That-Gyms-Use-to-Hook-You-and-How-to-Not-Fall-for-Them/"">be aware of these five sneaky strategies</a> — and have a game plan for fighting back.",BUYING GUIDES
2018-01-02T12:16:25-05:00,,,Blaster Master Zero for Switch / 3DS,,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/g4cqv7dp9tiizgabr0uf",$7,2170016,https://www.dealnews.com/Blaster-Master-Zero-for-Switch-3-DS-for-7/2170016.html,"Nintendo offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170016"">Blaster Master Zero for Nintendo Switch</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091884,2170016"">Nintendo 3DS</a> for <strong>$6.99</strong>. That's the lowest price we could find by $3.",GAMES
,2018-01-02T06:57:22-05:00,,Quaker Chewy Bites 1-Oz. Granola Snacks 16pk,free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wggwylulkios91wdkhfj",$8,2170022,https://www.dealnews.com/Quaker-Chewy-Bites-1-Oz.-Granola-Snacks-16-pk-for-8-free-shipping/2170022.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170022"">Quaker Chewy Bites 1-Oz. Granola Snacks 16-Pack</a> in Chocolate Chip for <strong>$8.34</strong> with <strong>free shipping</strong>, via the directions below. That's $5 off and the lowest price we could find. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170022"">Quaker Chewy Bites 1-Oz. Granola Snacks 16-Pack</a> for $12.99
 </li>
 <li>clip the $4-off coupon on the product page
 </li>
 <li>checkout via Subscribe &amp; Save for a final price of <strong>$8.34</strong>
 </li>
</ol>
Note: Be sure to cancel your subscription after your order arrives to avoid being billed for subsequent shipments.",GROCERIES
