shipping,time_modified,hotness,time_published,editors_choice,uuid,url,description,picture_url,title,price,category
free shipping,,3,2018-01-04T12:23:11-05:00,,2171777,https://www.dealnews.com/Langria-High-Back-Executive-Office-Chair-for-88-free-shipping/2171777.html,"Langria via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171777"">Langria High-Back Executive Office Chair</a> in Black or Brown for $145.99. Coupon code ""H8T6H57O"" drops it to <b>$87.59</b>. With <b>free shipping</b>, that's $58 off list and the lowest price we could find. It features adjustable height, 360° swivel, and holds up to 264 lbs. Deal ends January 13.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qrgi5xeoasbx03r11fyz",Langria High-Back Executive Office Chair,$88,OFFICE CHAIRS
,,3,2018-01-04T12:20:48-05:00,,2171834,https://www.dealnews.com/Frontier-Airlines-Nationwide-Midweek-Fares-from-28-1-Way/2171834.html,"Frontier Airlines via DealBase discounts select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171834"">Frontier Airlines Nationwide 1-Way Fares</a> with fares starting from <strong>$28.30</strong>. (On the DealBase landing page, click on ""Frontier Airlines"" in the top line to see this sale.) That's the best price we could find for select routes today by at least $5. This price is valid on flights departing from Denver, CO, (DEN) with arrival in Seattle, WA, (SEA) on February 7. Book this travel deal by January 21 for travel on Tuesdays and Wednesdays from January 7 through May 23.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tdjsfk0cumhrlgma5m3m",Frontier Airlines Nationwide Midweek Fares,from $28 1-Way,AIRFARE
free shipping,,3,2018-01-04T12:19:19-05:00,,2171771,https://www.dealnews.com/Craphy-125-W-5500-K-Photo-Studio-Lighting-Kit-for-77-free-shipping/2171771.html,"Craphy via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171771"">Craphy 5500K Photo Studio Video Lighting Kit</a> for $109.09. Coupon code ""9WTXBMN6"" cuts it to <strong>$76.99</strong>. With <strong>free shipping</strong>, that's $33 off and the lowest price we could find. It includes three muslin cotton collapsible backgrounds, two softbox bulb holders, two 125-watt light bulbs, two 80"" light stands, and support stand. Deal ends January 13.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/twhptjdks3ts5eh8dj9a",Craphy 125W 5500K Photo Studio Lighting Kit,$77,CAMERA ACCESSORIES
free shipping,,3,2018-01-04T12:12:59-05:00,,2171774,https://www.dealnews.com/Otronics-Dimmable-LED-Lighting-Fixture-4-Pack-for-27-free-shipping/2171774.html,"Otronics via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171774"">Otronics Dimmable LED Lighting Fixture 4-Pack</a> for $32.90. Coupon code ""Z89E8GUW"" cuts that to <strong>$27</strong>. With <strong>free shipping</strong>, that's $8 off and tied with last month's mention as the lowest price we could find. They feature a long life time of 50,000 hours. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cisiczjn7qvxgke16bvu",Otronics Dimmable LED Lighting Fixture 4-Pack,$27,LIGHTING & LAMPS
,,1,2018-01-04T12:10:23-05:00,,2171825,https://www.dealnews.com/8-Nt-Mexico-Flight-Hotel-Escorted-Vacation-from-2-678-for-2/2171825.html,"Gate 1 Travel via ShermansTravel offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171825"">Colonial Mexico 8-Night Flight and Hotel Escorted Vacation Package for Two</a> with prices starting from <b>$2,678</b> via coupon code ""SHWCLMX"". That's the lowest price we could find by $580. Book this travel deal by January 31 for travel from May 5 through December 22. Highlights include:
<ul>
 <li>Roundtrip international airfare
 </li>
 <li>hotel stays in Mexico City, San Miguel de Allende, Morelia, and Guadalajara
 </li>
 <li>13 meals, including daily breakfast
 </li>
 <li>sightseeing and tours per itinerary
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tq5t1q5taqz3trn8trba",8Nt Mexico Flight & Hotel Escorted Vacation,"from $2,678 for 2",VACATIONS
free shipping,,3,2018-01-04T12:02:23-05:00,,2171783,https://www.dealnews.com/RCA-Voyager-7-16-GB-Tablet-for-35-free-shipping/2171783.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171783"">RCA Voyager 7"" 16GB Tablet</a> in several colors (Black pictured) for <strong>$35</strong> with <strong>free shipping</strong>. That's tied with our Black Friday week mention, $25 off, and the lowest price we could find. Features include a 1.2GHz quad-core processor, 7"" 1024x600 touchscreen, 16GB storage, 802.11n wireless, Bluetooth, and Android 6.0 OS (Marshmallow).","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/enoipjyn1uajkgukuxb8","RCA Voyager 7"" 16GB Tablet",$35,TABLETS
free shipping,,3,2018-01-04T11:58:30-05:00,,2171813,https://www.dealnews.com/iView-9-2-in-1-32-GB-Windows-10-Tablet-for-88-free-shipping/2171813.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171813"">iView Intel Atom Bay Trail 1.33GHz 8.95"" 32GB 2-in-1 Tablet</a> in Black for <strong>$87.99</strong> with <strong>free shipping</strong>. That's tied with our November mention, $62 off, and the lowest price we've seen. It functions as a laptop or tablet and features an Intel Atom Z3735F 1.33GHz Bay Trail quad-core processor, 8.95"" 1024x600 touchscreen display, 2GB RAM, 32GB storage, 2-megapixel rear camera, 0.3-megapixel front-facing camera, 802.11n wireless, Bluetooth 4.0, USB 2.0, micro HDMI, microSD card reader, and Windows 10.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jcj6uumjampnmjeirh9f","iView 9"" 2-in-1 32GB Windows 10 Tablet",$88,TABLETS
free shipping,,3,2018-01-04T11:55:53-05:00,,2171762,https://www.dealnews.com/Cambond-CD-Slot-Magnetic-Phone-Holder-for-7-free-shipping/2171762.html,"Cambond via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171762"">Cambond Universal CD Slot Magnetic Car Phone Holder</a> for $10.99. Coupon code ""ZTJJYNRE"" cuts it to <strong>$6.99</strong>. With <strong>free shipping</strong>, that's $19 off and the lowest price we could find, although we saw it for a buck less on Black Friday. It features 360° rotatable ball joint. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cwdsbwqasawv7xtgewu4",Cambond CD Slot Magnetic Phone Holder,$7,CELL PHONE ACCESSORIES
free shipping w/ Prime,,3,2018-01-04T11:47:55-05:00,,2171792,https://www.dealnews.com/Tcisa-Car-Vacuum-Cleaner-for-12-free-shipping-w-Prime/2171792.html,"Brefac Direct via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171792"">Tcisa Car Vacuum Cleaner</a> in Black for $23.96. Coupon code ""5YT6B5BC"" cuts it to <strong>$11.98</strong>. With <strong>free shipping</strong>, that's tied with our mention from two weeks ago, $12 off, and the lowest price we could find. It plugs into your vehicle's 12-volt outlet and includes five attachments. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vlr8bgjjwfypnadlcgsm",Tcisa Car Vacuum Cleaner,$12,AUTOMOTIVE
"pickup at Toys""R""Us",,2,2018-01-04T11:47:45-05:00,,2171765,https://www.dealnews.com/Disney-Playmation-Avengers-Repulsor-Pack-for-8-pickup-at-Toys-R-Us/2171765.html,"Toys""R""Us offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171765"">Disney Playmation Avengers Starter Pack Repulsor</a> for $9.99. Coupon code ""NEWYEARS20"" cuts the price to <strong>$7.99</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with our September mention and is the lowest price we could find by $8. It includes repulsor gear with motion-sensing technology, two power activators, two smart figures, and 25 embedded missions. 12 AA batteries are required (not included).","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yackip0kuithw0hbblq8",Disney Playmation Avengers Repulsor Pack,$8,TOYS & HOBBIES
,,2,2018-01-04T11:42:32-05:00,,2171780,https://www.dealnews.com/Virgin-Vacations-Spring-Break-Coupon-100-off-per-person/2171780.html,"At Virgin Vacations, take <strong>$100 off per person</strong> on <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171780"">Spring Break 2018 Air-Inclusive Vacations</a> via coupon code ""DHILL2018"", as provided by Dunhill Travel. These coupons apply to destinations including the United Kingdom, Ireland, France, Spain, China, Japan, and many others. Some exclusions and blackout dates apply. Book this travel deal by January 9.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s39508/Dunhill-Travel/"">Dunhill Travel Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jteb6tyyjfpqiurnbooh",Virgin Vacations Spring Break Coupon,$100 off per person,VACATIONS
free shipping,,2,2018-01-04T11:39:54-05:00,,2171759,https://www.dealnews.com/Tacklife-Heat-Gun-for-32-free-shipping/2171759.html,"TacklifeDirect via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171759"">Tacklife Heat Gun</a> for $39.97. Coupon code ""9ONU8CPO"" cuts that to <strong>$31.58</strong>. With <strong>free shipping</strong>, that's a buck under our mention from three weeks ago, $8 off, and the lowest price we've seen. This 1,600-watt heat gun features four nozzle attachments, three air flow modes, a 1,112°F maximum temperature, 122°F cooling mode, and 5.9-foot cord. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yktssg84bixkknftuk7s",Tacklife Heat Gun,$32,POWER TOOLS
,,3,2018-01-04T11:39:53-05:00,,2171768,https://www.dealnews.com/Video-Games-Accessories-at-Newegg-50-off/2171768.html,"Ending today, Newegg takes <strong>50% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096243,2171768"">video games and accessories</a> via coupon code ""EMCPEPT49"". Shipping starts at <strong>$1.99</strong>, although select items receive free shipping. A couple of best bets, with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096228,2171768"">Mad Catz Kama Stereo Headset</a> for <strong>$9.99</strong> + <strong>$3</strong> s&amp;h (low by $4)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171768"">Wolfenstein 2: The New Colossus for PS4</a>, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096231,2171768"">XB1</a>, or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096234,2171768"">PC</a> for <strong>$24.99</strong> + <strong>$3</strong> s&amp;h (pic, low by $7)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jxn8xuzk4srr6jaatdfj",Video Games & Accessories at Newegg,50% off,GAMES
free shipping,,3,2018-01-04T11:28:50-05:00,,2171717,https://www.dealnews.com/Meterk-6-000-Count-Digital-Multimeter-for-17-free-shipping/2171717.html,"ECmallUS via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171717"">Meterk 6,000-Count Digital Multimeter</a> for $29.97. Coupon code ""IYBQDSY2"" cuts the price to <strong>$16.78</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $21. It can display 6,000 counts and features a backlit LCD, overload protection, live line testing, data hold, auto-ranging, and auto-off. Deal ends January 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ptw979eg2rixvwrthbb6","Meterk 6,000-Count Digital Multimeter",$17,TOOLS & HARDWARE
free shipping w/ Prime,2018-01-04T17:39:27-05:00,4,,,2171732,https://www.dealnews.com/Vbiger-Mens-Womens-Touchscreen-Gloves-for-5-free-shipping-w-Prime/2171732.html,"YoungeKer via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171732"">Vbiger Men's Touchscreen Gloves</a> in Black or Brown 2 for $9.99. Coupon code ""S6M4WR3T"" cuts that to <strong>$5.49</strong>. With <strong>free shipping</strong> for Prime members, that's $5 off and the lowest price we could find. They're available in one size fits most.<br>
<br>
Also available are the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096078,2171732"">Vibiger Women's Leather Touch Screen Gloves</a> in Black or Red for <b>$5.49</b> via the above coupon. That's a buck under last month's mention, $5 off and the lowest price we could find. They're available in one size fits most. Both deals end January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iqifz5lwchrvgi5w5trt","Vbiger Men's, Women's Touchscreen Gloves",$5,ACCESSORIES
free shipping w/ Prime,,3,2018-01-04T11:25:57-05:00,,2171738,https://www.dealnews.com/Tacklife-Classic-Tire-Pressure-Gauge-for-7-free-shipping-w-Prime/2171738.html,"QMTL via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171738"">Tacklife Classic Tire Pressure Gauge</a> for $9.97. Coupon code ""X78447B8"" cuts that to <strong>$6.98</strong>. Plus, Prime members receive <strong>free shipping</strong>. That's tied with our June mention, $13 off list, and the lowest price we could find. It features four reading settings (PSI, bar, kg/cm2, and kpa), zero to 100-PSI range, and a backlit display.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pvdznay5cjwajpdl66qh",Tacklife Classic Tire Pressure Gauge,$7,AUTOMOTIVE
free shipping w/ Prime,,3,2018-01-04T11:19:58-05:00,,2171753,https://www.dealnews.com/LE-75-W-Equivalent-Motion-Sensor-Floodlight-for-18-free-shipping-w-Prime/2171753.html,"Neon Mart via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171753"">Lighting Ever 75-watt Equivalent Motion Sensor LED Floodlight</a> for $20.99. Coupon code ""OU88BL8O"" cuts that to <strong>$18.26</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's the lowest price we could find by $4. It features a 2,400-lumen output, 26"" detection range, and adjustable lighting and detection settings. Deal ends January 10.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ctbzqdnarmfxidzlcctv",LE 75W Equivalent Motion Sensor Floodlight,$18,LIGHTING & LAMPS
free shipping,2018-01-04T11:21:06-05:00,3,,,2171645,https://www.dealnews.com/Xbox-One-S-500-GB-Console-w-3-Games-for-199-free-shipping/2171645.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171645"">Microsoft Xbox One S Forza Horizon 3 Hot Wheels 500GB Console Bundle</a> in White bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096153,2171645"">Call of Duty Infinite Warfare + WWII Combo Pack for Xbox One</a> for <strong>$199</strong> with <strong>free shipping</strong>. That's $40 under the lowest price we could find for these items purchased separately elsewhere. (For further comparison, we saw the Forza Horizon 3 console bundle alone for $180 three days ago; with the extra two games, that makes this the best offer we've seen involving this console bundle.)<br>
<br>
The console features 4K Ultra HD video and Blu-ray support, High Dynamic Range, a streamlined wireless controller, integrated power supply, IR blaster, and vertical stand. The bundle includes downloads of Forza Horizon 3 and the Hot Wheels expansion, as well as physical copies of Call of Duty: Infinite Warfare and Call of Duty: WWII.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zullyhp0ooyxglusqjvs",Xbox One S 500GB Console w/ 3 Games,$199,CONSOLES
