uuid,editors_choice,description,time_modified,shipping,url,hotness,picture_url,price,title,time_published,category
2171069,,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171069"">Chase Sapphire Reserve℠ Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094638,2171069"">$4,000 or more</a> on purchases in the first three months from account opening – that's $750 toward travel when you redeem through Chase Ultimate Rewards®. Plus, automatically receive <strong>up to $300 in statement credits</strong> as reimbursement for travel purchases charged to your card each account anniversary year. Also, earn <strong>3X points</strong> for every $1 spent on travel and dining at restaurants worldwide, and 1 point for every $1 spent on all other purchases. There's a $450 annual fee; $75 for each authorized user. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094641,2171069"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>
                    <script type=""text/javascript"">
                (function() {

                    var func = function () {

                                                /* Once is enough */
                        if (DN.isset(DN.get(""article_disclaimer-dialog""))) {
                            return;
                        }
                        
                                                    var parent = document.body;
                                                var div = document.createElement('div');
                        div.innerHTML = ""        <div class=\""dn-dialog form-box dn-panel info-dialog\"" id=\""article_disclaimer-dialog\"" >\n                            <div class=\""close icon box-close-white\""><\/div>\n            \n                            <div class=\""dialog-pointer\""><\/div>\n            \n                            <div class=\""hd\"">Disclaimer<\/div>\n            \n            <div class=\""bd\"">\n                        <div id=\""article-disclaimer\""><\/div>\n                    <\/div>\n\n                    <\/div>\n\n        "";
                        while (div.children.length > 0) {
                            parent.appendChild(div.children[0]);
                        }

                        
                            DN.forms.init();

                        
                                            };

                    if (DN.DOMReady) {
                        func();
                    } else {
                        DN.onDOMReady.bind(func);
                    }

                })();
            </script>",,,"https://www.dealnews.com/lw/click.html?20,2,2171069",,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dgnflhffkigi97koojiy","50,000 bonus points",Chase Sapphire Reserve℠ Card,2018-01-03T12:34:27-05:00,CREDIT CARDS
2171246,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171246"">Sceptre 64.5"" 4K LED-Backlit LCD Ultra HD Television</a>, model no. U650CV-U, for <strong>$539.99</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago and the lowest price we could find by $130, although we saw it for $40 less three weeks ago. It features a 3840x2160 native resolution, USB, and four HDMI inputs.",,free shipping,https://www.dealnews.com/Sceptre-65-4-K-LED-LCD-UHD-TV-for-540-free-shipping/2171246.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ryxz89mgwcablvl0oxsd",$540,"Sceptre 65"" 4K LED LCD UHD TV",2018-01-03T20:47:05-05:00,TVS
2171264,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171264"">Columbia Women's Silver Ridge Stretch Pants</a> in Shark or British Tan for <b>$38.73</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's the lowest price we could find by $21, excluding the below mention. They're available in select sizes from 2 to 16.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095277,2171264"">Columbia</a> has them for $39.90 with free shipping via its Greater Rewards program. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095280,2171264"">sign up</a>.)",,pickup at REI,https://www.dealnews.com/Columbia-Womens-Silver-Ridge-Stretch-Pants-for-39-pickup-at-REI/2171264.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lsrcrwkglmori6xj5kpf",$39,Columbia Women's Silver Ridge Stretch Pants,2018-01-03T20:45:39-05:00,PANTS
2171258,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171258"">Sceptre 50"" 1080p LED-Backlit LCD HD Television</a>, model no. X505BV-F, for <strong>$269.99</strong> with <strong>free shipping</strong>. That's $10 under our October mention and the lowest price we could find by $89. It features a 1920x1080 (1080p) native resolution, USB, and three HDMI inputs.",,free shipping,https://www.dealnews.com/Sceptre-50-1080-p-LED-LCD-HDTV-for-270-free-shipping/2171258.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/usofeigqqkp27ooorfry",$270,"Sceptre 50"" 1080p LED LCD HDTV",2018-01-03T20:43:13-05:00,TVS
2171162,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171162"">LG 2.1 Channel 300-Watt Bluetooth Soundbar with Wireless Subwoofer</a> for the in-cart price of <strong>$109.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $20. It features dynamic range control, Dolby Digital, DTS Surround, and optical input.",,free shipping,https://www.dealnews.com/LG-2.1-300-W-Bluetooth-Soundbar-and-Subwoofer-for-110-free-shipping/2171162.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hndjclcv22owrzjeehqh",$110,LG 2.1 300W Bluetooth Soundbar and Subwoofer,2018-01-03T20:40:56-05:00,SPEAKERS
2171333,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171333"">Whitmor 12"" x 8"" Christmas Ornament Storage Box</a> for <b>$11.59</b>. Opt for in-store <b>pickup</b> to avoid the $5.99 shipping charge. That's the lowest price we could find by $9. It features 42 compartments, removable top, and window for viewing.",,pickup at Home Depot,https://www.dealnews.com/Whitmor-Christmas-Ornament-Storage-Box-for-12-pickup-at-Home-Depot/2171333.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jpd42wtjeeidf7e9clcr",$12,Whitmor Christmas Ornament Storage Box,2018-01-03T20:36:51-05:00,SEASONAL/HOLIDAYS
2171330,True,"GameStop offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171330"">Nintendo Wii U 32GB Console</a> in Black bundled with used copies of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095400,2171330"">LEGO Marvel Super Heroes for Wii U</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095403,2171330"">Sonic &amp; All-Stars Racing Transformed for Wii U</a> for <strong>$139.99</strong> plus <strong>$8.99</strong> for shipping. That's the best deal we could find for a refurbished 32GB console by $26 and the lowest price we've seen for a refurb. (You'll also save about $37 versus buying these games new elsewhere.)<br>
<br>
Note: No warranty info is provided.",,$9 shipping,https://www.dealnews.com/Refurb-Wii-U-32-GB-Console-w-2-Used-Games-for-140-9-s-h/2171330.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cd4el9332icha2obtaeq",$140,Refurb Wii U 32GB Console w/ 2 Used Games,2018-01-03T20:33:58-05:00,CONSOLES
2171093,,"Yallstore via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171093"">Flywheel Exercise Bike with LCD</a> in Black for <strong>$131.99</strong> with <strong>free shipping</strong>. That's $168 off and the lowest price we could find. It features a 33-lb. flywheel, aluminum water bottle, and LCD screen that displays time, speed, distance, and calories burned. It has a weight capacity of 330-lbs.",,free shipping,https://www.dealnews.com/Flywheel-Exercise-Bike-with-LCD-for-132-free-shipping/2171093.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nx6xenf7xzq5gata7l1g",$132,Flywheel Exercise Bike with LCD,2018-01-03T20:24:48-05:00,EXERCISE EQUIPMENT
2171324,,"AltaTac via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171324"">5.11 Men's Recon Shoes</a> in several colors (Dark Coyote pictured) for <strong>$39.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. They're available in select sizes from 4 to 15.",,free shipping,https://www.dealnews.com/5.11-Mens-Recon-Shoes-for-40-free-shipping/2171324.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/chewbfcojw5bbjco7ebd",$40,5.11 Men's Recon Shoes,2018-01-03T20:17:21-05:00,SHOES
2171081,,"PUMA via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171081"">PUMA Women's Rebel Mid Speckled Training Shoes</a> in Silver for <strong>$24.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find in any color by $27. They're available in sizes 5.5 to 9.5.",,free shipping,https://www.dealnews.com/PUMA-Womens-Rebel-Mid-Training-Shoes-for-25-free-shipping/2171081.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e922hgbobq3fm3d2kshq",$25,PUMA Women's Rebel Mid Training Shoes,2018-01-03T20:16:45-05:00,SHOES
2171222,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171222"">Dell Home</a>, via its Member Purchase Program, offers discounts of <strong>up to 30% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095121,2171222"">laptops, desktops, tablets, electronics, and accessories</a>. Plus, <b>free shipping</b> applies to most items.",,free shipping,https://www.dealnews.com/Dell-Member-Purchase-Program-Up-to-30-off-free-shipping/2171222.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dq5mvihrblbv01lxryec",Up to 30% off,Dell Member Purchase Program,2018-01-04T00:01:00-05:00,COMPUTERS
2171321,,"6pm takes <strong>up to 76% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171321"">Dr. Martens men's, women's, and kids' shoes and boots</a>, with prices starting from <strong>$21.50</strong>. Shipping adds <strong>$3.95</strong>, but orders of $50 or more qualify for free shipping, as do orders of any two items.",2018-01-04T03:30:35-05:00,free shipping w/ $50,https://www.dealnews.com/Dr.-Martens-Shoes-and-Boots-at-6-pm-Up-to-76-off-free-shipping-w-50/2171321.html,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ecb0yzrwiekc2v9ndnj1",Up to 76% off,Dr. Martens Shoes and Boots at 6pm,,SHOES
2171318,,"Hasbro via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171318"">Nerf Super Soaker Tidal Torpedo Bow</a> for <strong>$12.49</strong> with <strong>free shipping</strong>. Outside of the seller below, that's the lowest price we could find by $6. It features a 22-oz. water blaster and two foam missiles.<br>
<br>
A close price, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095379,2171318"">Amazon</a> charges $13.74 with free shipping for Prime members.",,free shipping,https://www.dealnews.com/Nerf-Super-Soaker-Tidal-Torpedo-Bow-for-12-free-shipping/2171318.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wbgeqzzwzz1dvsih5pqp",$12,Nerf Super Soaker Tidal Torpedo Bow,2018-01-03T20:03:46-05:00,TOYS & HOBBIES
2171075,,"DoctorsDeals via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171075"">PharMeDoc Ab Roller Wheel</a> for <b>$9.95</b> with <b>free shipping</b>. That's the lowest price we could find by $6. It features reinforced steel handles and rubber wheels.",,free shipping,https://www.dealnews.com/Phar-Me-Doc-Ab-Roller-Wheel-for-10-free-shipping/2171075.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pko77k8lgqnbvocteiu7",$10,PharMeDoc Ab Roller Wheel,2018-01-03T19:54:42-05:00,EXERCISE EQUIPMENT
2171234,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171234"">Groupon</a> takes an <strong>extra 20% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095157,2171234"">local deals</a> via coupon code ""SAVE20"". (This coupon can be used up to three times per account and has a maximum discount of $50 per deal.) Some exclusions apply. Deal ends January 5.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s8669/Groupon/"">Groupon Coupons</a>.</p>",,,https://www.dealnews.com/Groupon-Local-Deals-Extra-20-off/2171234.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/muuqgb6zvfcgedh2isgq",Extra 20% off,Groupon Local Deals,2018-01-03T19:49:34-05:00,THINGS TO DO
2171315,,"For Prime members only, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171315"">Kidkraft Disney Pixar Cars 3 Radiator Springs 50-Piece Wooden Track Set</a> for <strong>$35</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It includes a working train, track, scenery, and figures.",,free shipping,https://www.dealnews.com/Kidkraft-Radiator-Springs-50-pc-Track-Set-for-35-w-Prime-free-shipping/2171315.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vh6hbpajwf0ktisvvi9h",$35 w/ Prime,Kidkraft Radiator Springs 50pc Track Set,2018-01-03T19:45:31-05:00,TOYS & HOBBIES
2171291,,"B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171291"">Unlocked LG V30 64GB 4G LTE Android Smartphone</a> in Cloud Silver for <strong>$674.99</strong> with <strong>free shipping</strong>. That's $150 off and the lowest price we could find. It features a 6"" 2880x1440 OLED touchscreen, Qualcomm Snapdragon 835 quad-core processor, 4GB RAM, 64GB internal storage, two rear cameras (with 16-megapixel standard and 13-megapixel wide-angle lenses), 4K video capture, microSD card slot, and Android 7.1.2 (Nougat). It's compatible with most major wireless carriers.",,free shipping,https://www.dealnews.com/Unlocked-LG-V30-64-GB-4-G-Android-Smartphone-for-675-free-shipping/2171291.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xibksgv9gg7m4tgkykvn",$675,Unlocked LG V30 64GB 4G Android Smartphone,2018-01-03T19:42:52-05:00,ANDROID PHONES
2171195,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171195"">PUMA</a> takes <strong>up to 50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095022,2171195"">sale styles</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095025,2171195"">Semi-Annual Sale</a>. (Prices are as marked.) Plus, all orders bag <strong>free shipping</strong>.",,free shipping,https://www.dealnews.com/PUMA-Semi-Annual-Sale-Up-to-50-off-free-shipping/2171195.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ouxyiayg0v6uqopirkw2",Up to 50% off,PUMA Semi-Annual Sale,2018-01-03T19:37:21-05:00,CLOTHING & ACCESSORIES
2171255,,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171255"">Columbia Men's Wild Card Jacket</a> in Black or Yellow/Blue for <b>$179.90</b>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095202,2171255"">sign up</a>.) Excluding the below mention, that's the lowest price we could find by $33. It's available in sizes S to XXL. Deal ends February 28.<br>
<br>
Note: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095205,2171255"">Amazon</a> offers it in a few colors, with prices starting at $130.04 with free shipping. Prices vary greatly by color/size, and stock is very limited.",,free shipping,https://www.dealnews.com/Columbia-Mens-Wild-Card-Jacket-for-180...or-less-free-shipping/2171255.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vjqxry5umk4bndqyztgu",$180...or less,Columbia Men's Wild Card Jacket,2018-01-03T19:30:25-05:00,COATS
