time_published,shipping,editors_choice,description,price,hotness,time_modified,category,picture_url,uuid,title,url
2018-01-05T11:57:15-05:00,free shipping,,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172644"">Dell Inspiron 5675 AMD A10 3.5GHz Gaming Desktop PC</a> for $558.59. Coupon code ""TENOFF"" knocks it to <strong>$502.73</strong>. With <b>free shipping</b>, that's $7 under our mention from a month ago, $97 off list, and the best price we could find. It features an AMD A10-9700 3.5GHz quad-core processor, 8GB RAM, 1TB 7200 rpm hard drive, AMD Radeon RX 560 2GB graphics, DVD burner,Recon Blue LED illumination, and Windows 10 Home 64-bit. Deal ends January 11.",$503,2,,DESKTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fiufcbhsuf9jb3qfdbmd",2172644,Dell AMD A10 Quad Desktop PC w/ 2GB GPU,https://www.dealnews.com/Dell-AMD-A10-Quad-Desktop-PC-w-2-GB-GPU-for-503-free-shipping/2172644.html
2018-01-05T11:56:34-05:00,free s&h w/beauty item,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172650"">Bar III Women's Burnout Bodycon Dress</a> in Dusty Olive for <strong>$11.96</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098043,2172650"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's $68 off and the lowest price we could find. It's available in sizes XXS to XXL.",$12,3,,DRESSES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/z3unsvgeqfafahbzbmoj",2172650,Bar III Women's Burnout Bodycon Dress,https://www.dealnews.com/Bar-III-Womens-Burnout-Bodycon-Dress-for-12-free-s-h-w-beauty-item/2172650.html
2018-01-05T11:52:49-05:00,free s&h w/beauty item,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172653"">Tommy Hilfiger Home Supraloft Down Alternative Standard Pillow 2-Pack</a> in Tossed Anchor Print for $24.99. Coupon code ""WKND25"" cuts the price to <strong>$14.99</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098046,2172653"">beauty item</a> (eligible items start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's $35 off list and the lowest price we could find, although we saw them for $5 less in August. Deal ends January 7.",$15,2,,BEDDING,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lsh49yhfubvp2jjze4mb",2172653,Tommy Hilfiger Home Supraloft Pillow 2-Pack,https://www.dealnews.com/Tommy-Hilfiger-Home-Supraloft-Pillow-2-Pack-for-15-free-s-h-w-beauty-item/2172653.html
2018-01-04T14:27:34-05:00,,,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171954"">Chase Sapphire Preferred® Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096825,2171954"">$4,000 or more</a> on purchases in the first three months from account opening – that's $625 toward travel when you redeem through Chase Ultimate Rewards®. Plus, earn <strong>5,000 bonus points</strong> after you add the first authorized user and make a purchase in the first three months from account opening. Also, earn <strong>2 points</strong> for every $1 spent on travel and dining at restaurants both in the U.S. and abroad, and <strong>1 point</strong> for every $1 spent on all other purchases. There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95 for each additional year, and <strong>no foreign transaction fees</strong> on purchases made outside the United States. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096828,2171954"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","50,000 bonus points",,,CREDIT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d8ppsk9jlwz1siyg70ap",2171954,Chase Sapphire Preferred® Card,"https://www.dealnews.com/lw/click.html?20,2,2171954"
2018-01-05T11:51:59-05:00,free shipping,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172659"">Dell Refurbished Store</a> takes <strong>35% off</strong> sitewide via coupon code ""WISH35DEAL"". Plus, the same coupon bags <strong>free shipping</strong> on all orders. Some exclusions apply, including clearance items and E7240 models. Deal ends January 8.<br>
<br>
Note: All Dell refurbished systems are covered by a 100-day Dell warranty.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s3007/Dell-Refurbished-Store/"">Dell Refurbished Store Coupons</a>.</p>",35% off sitewide,3,,COMPUTERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ybw9207lrm0smvbn1ylz",2172659,Dell Refurbished Store coupon,https://www.dealnews.com/Dell-Refurbished-Store-coupon-35-off-sitewide-free-shipping/2172659.html
2018-01-05T11:51:46-05:00,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172614"">Finish Line</a> takes <strong>up to 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097974,2172614"">men's, women's, and kids' apparel and shoes</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097977,2172614"">End of Season Sale</a>. Plus, coupon code ""15WINTER"" cuts an <strong>extra $15 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098028,2172614"">$150 or more</a>. Shipping adds <strong>$7</strong>, but select items may qualify for free shipping. Some exclusions may apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s682/Finish-Line/"">Finish Line Coupons</a>.</p>",Up to 50% off + coupon,4,,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wo8grdb5xraf2zcfkc5e",2172614,Finish Line End of Season Sale,https://www.dealnews.com/Finish-Line-End-of-Season-Sale-Up-to-50-off-coupon/2172614.html
2018-01-05T11:51:23-05:00,,,"Newegg offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172656"">$50 Nike Gift Card</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098055,2172656"">$10 Nike Gift Card</a> for <strong>$50</strong>. (The cards will be delivered by email.) That's a $10 savings, tied with our mention from June, and the lowest price we could find.",$50,2,,GIFT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/skkalfcrhwszcwpcamcb",2172656,$60 in Nike Gift Cards,https://www.dealnews.com/60-in-Nike-Gift-Cards-for-50/2172656.html
2018-01-05T11:46:59-05:00,free shipping,,"As Seen On TV via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172641"">Gotham Steel Bacon Bonanza Drip Rack Tray with Pan</a> for <strong>$16.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $8.",$17,3,,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ktceoeqivfz6ddeycwdn",2172641,Gotham Steel Bacon Bonanza Drip Rack Tray,https://www.dealnews.com/Gotham-Steel-Bacon-Bonanza-Drip-Rack-Tray-for-17-free-shipping/2172641.html
2018-01-05T11:42:04-05:00,free shipping w/ $75,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172638"">Gap Factory</a> takes <strong>up to 70% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098019,2172638"">men's, women's, and kids' styles</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098022,2172638"">End of Season Clearance Sale</a>. Plus, coupon code ""TOTALLY"" cuts an <strong>extra 30% off</strong>. Better yet, that same coupon bags this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098025,2172638"">Gap Nylon Shopping Tote</a> for <strong>free</strong>. (It will be added to your cart automatically.) Shipping adds <strong>$7</strong>, but orders of $75 or more qualify for free shipping. Deal ends January 8.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s42141/Gap-Factory/"">Gap Factory Coupons</a>.</p>",Up to 70% off + 30% off,4,,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xktxdo1tpe80ek1jpa0g",2172638,Gap Factory End of Season Clearance Sale,https://www.dealnews.com/Gap-Factory-End-of-Season-Clearance-Sale-Up-to-70-off-30-off-free-shipping-w-75/2172638.html
2018-01-05T11:42:03-05:00,free s&h w/beauty item,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172635"">Style &amp; Co. Women's Hooded Anorak Jacket</a> in several colors (Deep Black pictured) for <strong>$39.99</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098016,2172635"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's $40 off and the lowest price we could find, although we saw it for $5 less in October. It's available in sizes from XS to XXL. Deal ends January 7.",$40,2,,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x5amzgixyfahapmoolh3",2172635,Style & Co. Women's Hooded Anorak Jacket,https://www.dealnews.com/Style-Co.-Womens-Hooded-Anorak-Jacket-for-40-free-s-h-w-beauty-item/2172635.html
2018-01-05T11:38:58-05:00,free shipping,,"Ritz Cameras via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172611"">Fitbit Flex Wireless Activity and Sleep Tracker Wristband</a> in several colors (Black pictured) for <strong>$17.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find for a refurbished model by $32. It tracks your daily activity and sleep patterns to help you attain your fitness goals.",$18,3,,EXERCISE EQUIPMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t0zva3vfrefxykc6b6e5",2172611,Refurb Fitbit Flex Activity Tracker Wristband,https://www.dealnews.com/Refurb-Fitbit-Flex-Activity-Tracker-Wristband-for-18-free-shipping/2172611.html
2018-01-05T11:38:18-05:00,free shipping,,"Target via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172617"">Dyson Ball Origin Vacuum</a> in Red for <strong>$199.99</strong> with <strong>free shipping</strong>. That's tied with our November mention (although that deal included three add-on tools) and the lowest price we could find by $100. It features a 0.55-gallon capacity, 30-foot cord, and self-adjusting cleaning head.",$200,3,,VACUUM CLEANERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c7p7bpdgindj1nwoyubw",2172617,Dyson Ball Origin Vacuum,https://www.dealnews.com/Dyson-Ball-Origin-Vacuum-for-200-free-shipping/2172617.html
2018-01-05T11:34:52-05:00,free shipping,,"Auking via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172626"">Auking S3 1080p Dash Cam</a> for $46.97. Coupon code ""XL8YRPRS"" cuts it to <strong>$30.53</strong>. With <strong>free shipping</strong>, that's $16 off and the lowest price we could find. It features a 168° viewing angle and a microphone. Deal ends January 31.",$31,3,,AUTOMOTIVE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/quhpzjmarannehghgma1",2172626,Auking S3 1080p Dash Cam,https://www.dealnews.com/Auking-S3-1080-p-Dash-Cam-for-31-free-shipping/2172626.html
2018-01-05T00:01:00-05:00,free shipping,,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172071"">Dell Inspiron 15 3000 Series 3552 Intel Braswell Celeron 1.6GHz 15.6"" Laptop</a> in Black for <strong>$274.39</strong> with <strong>free shipping</strong>. It features an Intel Celeron N3060 1.6GHz Braswell dual-core processor, 15.6"" 1366x768 (720p) LED-backlit LCD, 4GB RAM, 500GB hard drive, DVD burner, 802.11ac wireless, Bluetooth 4.0, HDMI, USB, 4-cell battery, and Windows 10 Home 64-bit.",$274,,,LAPTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/djmog1jw1jif1ibzz5b1",2172071,"Dell Inspiron Celeron Dual 16"" Laptop",https://www.dealnews.com/Dell-Inspiron-Celeron-Dual-16-Laptop-for-274-free-shipping/2172071.html
2018-01-05T11:34:38-05:00,free shipping,,"Rakuten takes <strong>15% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097998,2172623"">apparel, shoes, and accessories</a> via coupon code ""APPAREL15"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097989,2172623"">New Year's Apparel Sale</a>. (A maximum discount of $15 applies. You must be signed in to your account to use this coupon.) Plus, most orders get <strong>free shipping</strong>. Some exclusions apply. Deal ends January 8. A couple of best bets, both with prices after coupon and <b>free shipping</b>:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097992,2172623"">Aeropostale Women's Solid Athletic Jogger Pants</a> for <b>$28.89</b> (low by $10)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172623"">Alpine Swiss Men's Zach Wool-Blend Overcoat</a> for <b>$29.74</b> (pictured; close in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097995,2172623"">Burgundy</a> at Amazon, low by $6)
 </li>
</ul>
Note: This coupon can only be used once per account.",15% off,3,,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lrbwh1w9qzzj1uziyllx",2172623,Rakuten New Year's Apparel Sale,https://www.dealnews.com/Rakuten-New-Years-Apparel-Sale-15-off-free-shipping/2172623.html
