category,hotness,title,time_published,url,shipping,editors_choice,description,uuid,picture_url,price,time_modified
COFFEE,4,Keurig K-Cup 40- to 48-Packs,,https://www.dealnews.com/Keurig-K-Cup-40-to-48-Packs-for-20-pickup-at-Best-Buy/2172548.html,pickup at Best Buy,,"Best Buy offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172548"">Keurig K-Cup 40-, 42-, 44-, or 48-Packs</a> for <strong>$19.99</strong>. Choose in-store <b>pickup</b> to avoid the $5.99 shipping fee. That's tied with our October mention (although that included free shipping) and a savings of at least $9 on many of these packs. (Many stores charge around $10 more.)",2172548,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j5ikbqcjvkx756qufeht",$20,2018-01-05T15:02:00-05:00
JEWELRY,1,16mm Chenxiang/Eaglewood/Agarwood Bracelet,,https://www.dealnews.com/16-mm-Chenxiang-Eaglewood-Agarwood-Bracelet-for-20-free-shipping/2172545.html,free shipping,,"Win Pearl offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172545"">Elastic 16mm Chenxiang / Eaglewood / Agarwood Buddhist Prayer Bead Bracelet</a> for $49.99. Coupon code ""dealnews60"" cuts it to <strong>$20</strong>. With <strong>free shipping</strong>, that's $6 under last month's mention, $30 off, and the lowest price we could find. This 8"" bracelet stretches to fit and features 16mm wood beads. Deal ends January 9.",2172545,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hc1amqp8ksdq1xd6vkkz",$20,2018-01-05T12:56:44-05:00
ACTIVEWEAR,3,Makino Men's Hiking Pants/Shorts,,https://www.dealnews.com/Makino-Mens-Hiking-Pants-Shorts-for-30-free-shipping/2172536.html,free shipping,,"MooYee via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172536"">Makino Men's Convertible and Non-Convertible Quick Dry Hiking Pants/Shorts</a> in several colors (Dark Blue pictured) for $49.90. Coupon code ""3EQCLICJ"" cuts that to <strong>$29.94</strong>. That's $20 off and the best price we could find. They're available in select sizes from 28x29 to 38x32. Deal ends October 31.<br>
<br>
Note: Select sizes cost less after coupon.",2172536,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ss8sniglu5diok89ekw9",$30,2018-01-05T22:12:53-05:00
HEALTH,2,Prooral Orthopedic Memory Foam Seat Cushion,2018-01-05T10:45:00-05:00,https://www.dealnews.com/Prooral-Orthopedic-Memory-Foam-Seat-Cushion-for-16-free-shipping/2172533.html,free shipping,,"Viekoo via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172533"">Prooral Orthopedic Memory Foam Seat Cushion</a> in Gray for $26.99. Coupon code ""AR24DBOC"" drops it to <strong>$15.92</strong>. With <strong>free shipping</strong>, that's $4 under last week's mention, $11 off, and the lowest price we've seen. It measures 17.7"" x 14"" x 2.8"" and features a washable cover with nonslip rubber bottom. Deal ends June 30.",2172533,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sinr9lgommwjp9owxmc8",$16,
LAPTOPS,3,Refurb Dell Latitute E5440 and E7440 Laptops,,https://www.dealnews.com/Refurb-Dell-Latitute-E5440-and-E7440-Laptops-50-off-free-shipping/2172530.html,free shipping,,"Dell Refurbished Store cuts <strong>50% off</strong> refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172530"">Dell Latitude E5440 and E7440 Laptops</a> via coupon code ""E5440DEAL7440"". Plus, all orders bag <strong>free shipping</strong> via the same coupon. Some exclusions apply, including clearance items. After coupon, E5440 models start at <b>$214.50</b> while E7440 models are priced from <b>$309.50</b>. Deal ends January 8.<br>
<br>
Note: Dell refurbished systems are covered by a 100-day Dell warranty.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s3007/Dell-Refurbished-Store/"">Dell Refurbished Store Coupons</a>.</p>",2172530,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/li4qud0ftnvzun3pqtgb",50% off,2018-01-05T22:08:05-05:00
BEDDING,2,Meeracula Memory Foam Cooling Pillow,2018-01-05T10:43:01-05:00,https://www.dealnews.com/Meeracula-Memory-Foam-Cooling-Pillow-from-27-free-shipping/2172539.html,free shipping,,"Meerkat Home via Amazon discounts the Meeracula Memory Foam Cooling Pillow via coupon code ""RGK6LMBK"" in the sizes listed below. Plus, all orders bag <b>free shipping</b>. Each pillows is filled with shredded CertiPUR memory foam. Deal ends January 31. The deals, with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172539"">Meeracula Memory Foam Cooling Standard Pillow</a> for <b>$26.59</b> ($11 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097821,2172539"">Meeracula Memory Foam Cooling Queen Pillow</a> for <b>$27.99</b> ($12 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097824,2172539"">Meeracula Memory Foam Cooling King Pillow</a> for <b>$30.09</b> ($13 off)
 </li>
</ul>",2172539,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ktdo2yiwxskcfyd0qb5r",from $27,
POWER TOOLS,3,Tacklife Advanced Digital Clamp Meter,,https://www.dealnews.com/Tacklife-Advanced-Digital-Clamp-Meter-for-16-free-shipping/2172518.html,free shipping,,"TacklifeDirect via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172518"">Tacklife Advanced Digital Clamp Meter</a> for $22.97. Coupon code ""ANCL93JA"" drops it to <strong>$15.85</strong>. Plus, Prime members get <strong>free shipping</strong>. That's $12 less than our July mention and the lowest price we could find by $13. It features live line, continuity, and overload tests. It requires three AAA batteries (included). Deal ends January 10.",2172518,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kswskt4bk2bn8oqizs0g",$16,2018-01-05T22:07:44-05:00
TOYS & HOBBIES,3,Upcoming: Geoffrey's Birthday LEGO Build,,https://www.dealnews.com/Upcoming-Geoffreys-Birthday-LEGO-Build-for-free-at-Toys-R-Us-stores/2172521.html,"at Toys""R""Us stores",,"On January 6, from 3 pm to 4 pm local time, participating Toys""R""Us locations offer Rewards""R""Us Geoffrey's Birthday Club members a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172521"">LEGO birthday build and other surprises</a> for <strong>free</strong>. There will also be story-time with Geoffrey and other in-store activities.<br>
<br>
Can't make it in January? Select Toys""R""Us locations will host this same event on February 3 and March 3, from 3 pm to 4 pm local time. Not a Rewards""R""Us member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097764,2172521"">join</a>. Make sure to enroll in Geoffrey's Birthday Club during sign-up. Members will receive an email coupon for the LEGO build; print it or show a copy on your phone to receive your item.",2172521,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yufcptmol4x7abe4kc1x",free,2018-01-05T22:05:39-05:00
DESKTOPS,4,Refurb Dell Optiplex 7010 or 9010 Desktop PC,,https://www.dealnews.com/Refurb-Dell-Optiplex-7010-or-9010-Desktop-PC-50-off-free-shipping/2172527.html,free shipping,,"Dell Refurbished Store takes <b>50% off</b> its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172527"">Dell Optiplex 7010 Desktops</a> or its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097776,2172527"">Dell Optiplex 9010 Desktops</a> via coupon code ""DT7010DEAL9010"". (Prices start at $259 before coupon.) Plus, the same coupon bags <b>free shipping</b>. Clearance units are excluded. Deal ends January 8.<br>
<br>
Note: Dell refurbished systems are covered by a 100-day Dell warranty.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s3007/Dell-Refurbished-Store/"">Dell Refurbished Store Coupons</a>.</p>",2172527,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kdzzcdjqrvukleaewdjf",50% off,2018-01-05T15:01:13-05:00
SERVERS,2,Refurb Dell PowerEdge Servers,2018-01-05T10:30:34-05:00,https://www.dealnews.com/Refurb-Dell-Power-Edge-Servers-50-off-3-000-free-shipping/2172524.html,free shipping,,"Dell Refurbished Store takes <strong>50% off</strong> any refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172524"">Dell PowerEdge Server</a> priced <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097770,2172524"">$3,000 or more</a> via coupon code ""POWER50DEAL"". (It only applies to single items; orders totalling $3,000 or more don't qualify.) Plus, it bags <strong>free shipping</strong> on all qualifying orders. Deal ends January 11.<br>
<br>
Note: All Dell refurbished systems are covered by a 100-day Dell warranty.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s3007/Dell-Refurbished-Store/"">Dell Refurbished Store Coupons</a>.</p>",2172524,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wgblf2hmxj6enz5qoyar","50% off $3,000",
BABIES & KIDS ITEMS,2,Cosco Lift & Stroll Travel System,2018-01-05T10:16:12-05:00,https://www.dealnews.com/Cosco-Lift-Stroll-Travel-System-for-80-free-shipping/2172512.html,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172512"">Cosco Lift &amp; Stroll Travel System</a> in Zury for <strong>$80.02</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $22. It features a 50-lb. weight capacity, infinite recline, 3-point safety harness, adjustable canopy, and two cup holders.",2172512,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yfyhw0lh8sbrq3xvyh0w",$80,
LAUNDRY SUPPLIES,3,Langria Single-Rail Rolling Garment Rack,,https://www.dealnews.com/Langria-Single-Rail-Rolling-Garment-Rack-for-26-free-shipping/2172515.html,free shipping,,"Langria via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172515"">Langria Single-Rail Heavy-Duty Rolling Garment Rack</a> in Chrome for $45.99. Coupon code ""4SCD8TIO"" drops that to <b>$25.75</b>. With <b>free shipping</b>, that's $20 off and the lowest price we could find. This steel rack expands vertically from 65.7"" to 70.9"" and horizontally from 50.8"" to 74.4"". It features four omnidirectional wheels (two with locking brakes) and a 200-lb. weight capacity.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097692,2172515"">Langria Double-Rail Heavy-Duty Rolling Garment Rack</a> in Chrome for <b>$32.47</b> with <b>free shipping</b> via the above coupon. That's $20 under our July mention and the best deal today by $8. It expands vertically from 50.8"" to 74.4"" and horizontally from 58.3"" to 67.7"". This steel rack features two side rails, four omnidirectional wheels (two with locking brakes), and a 250-lb. weight capacity. Both deals end January 12.",2172515,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lovbaramqterm18cgj7l",$26,2018-01-05T15:39:59-05:00
DRESSES,3,Style & Co. Women's Jacquard Sweater Dress,,https://www.dealnews.com/Style-Co.-Womens-Jacquard-Sweater-Dress-for-21-free-s-h-w-beauty-item/2172497.html,free s&h w/beauty item,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172497"">Style &amp; Co. Women's Jacquard Sweater Dress</a> in Hammock or Black Heather for <b>$20.83</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097578,2172497"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $49 off list and the lowest price we could find. It's available in select sizes from M to XXL.",2172497,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aqkpozsilpjy9rrla7kk",$21,2018-01-05T22:05:30-05:00
BED & BATH,3,Langria Anti-Slip Bath Mat,,https://www.dealnews.com/Langria-Anti-Slip-Bath-Mat-for-13-free-shipping-w-Prime/2172509.html,free shipping w/ Prime,,"Langria via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172509"">Langria Anti-Slip Bath Mat</a> in several colors (Beige pictured) for $19.99. Coupon code ""C2X2FEIP"" drops it to <b>$12.99</b>. Plus, Prime members bag <b>free shipping</b>. That's $7 off list and the lowest price we could find. This chenille bath mat measures 20"" x 32"". Deal ends January 13.",2172509,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jf6pucl2narnv1pwvkq7",$13,2018-01-05T22:05:15-05:00
SHOES,3,Onitsuka Tiger by ASICS Men's GSM Sneakers,,https://www.dealnews.com/Onitsuka-Tiger-by-ASICS-Mens-GSM-Sneakers-for-38-free-shipping/2172503.html,free shipping,,"Ruze Shoes via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172503"">Onitsuka Tiger by ASICS Men's GSM Leather Sneakers</a> in White for <b>$37.99</b> with <b>free shipping</b>. That's the lowest price we could find by $47. They're available in sizes <del>7.5</del> 9 to 13.",2172503,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kdlizwad9qqmfcf8l4yw",$38,2018-01-05T22:04:52-05:00
SMALL APPLIANCES,3,Cuisinart Supreme Grind Automatic Mill,,https://www.dealnews.com/Cuisinart-Supreme-Grind-Automatic-Mill-for-35-free-shipping/2172488.html,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172488"">Cuisinart Supreme Grind Automatic Burr Mill</a> for <b>$35.49</b> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097548,2172488"">Target via eBay</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097551,2172488"">Amazon</a> have it for the same.) That's the lowest price we've seen for a new unit and the best deal today by $14. (We saw a refurb for $9 less in October.) It features an 18-position grind selector and a removable grind chamber for up to 32 cups of coffee.",2172488,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mfzfva4hehwhonwtwzkt",$35,2018-01-05T22:03:36-05:00
AUTOMOTIVE,3,Auto-Vox 300-PSI Tire Inflator,,https://www.dealnews.com/Auto-Vox-300-PSI-Tire-Inflator-for-15-free-shipping-w-Prime/2172500.html,free shipping w/ Prime,,"I-Max via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172500"">Auto-Vox 300-PSI Tire Inflator</a> for $18.88. Coupon code ""TNFKAHUB"" drops it to <b>$15.10</b>. Plus, Prime members bag <b>free shipping</b>. That's tied with our November mention and the lowest price we could find by $6. It includes a 10-foot power cord and three adapters. Deal ends January 20.",2172500,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/z77ywjjbjnbiaqddafx2",$15,2018-01-05T21:58:53-05:00
AUTOMOTIVE,3,Pido Car Backseat Organizer w/ Tablet Holder,,https://www.dealnews.com/Pido-Car-Backseat-Organizer-w-Tablet-Holder-for-9-free-shipping-w-Prime/2172506.html,free shipping w/ Prime,,"Pido Products via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172506"">Pido Car Backseat Organizer with Tablet Holder</a> for $14.99. Coupon code ""DF52Q7SW"" cuts that to <strong>$8.99</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's $6 off and the lowest price we could find. It features a tablet pocket with touchscreen window, three mesh pockets, neoprene insulated thermal pocket, large padded pocket, and adjustable seat and headrest straps. Deal ends January 20.",2172506,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nil9vn7rmubfutbhdzig",$9,2018-01-05T21:53:14-05:00
