url,uuid,title,category,hotness,price,time_published,description,time_modified,editors_choice,shipping,picture_url
https://www.dealnews.com/Coats-Direct-coupon-40-off-sitewide-free-shipping/2168387.html,2168387,Coats Direct coupon,COATS,3,40% off sitewide,2017-12-29T13:59:30-05:00,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089169,2168387"">Coats Direct</a> takes an <strong>extra 40% off</strong> sitewide via coupon code ""NEW40"". Plus, all orders bag <strong>free shipping</strong>. Deal ends January 1, 2018. A couple of best bets, with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089142,2168387"">Laundry by Design Women's Hooded Quilted Anorak Jacket</a> for <strong>$47.99</strong> ($152 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168387"">Nautica Men's Wool Twill Coat</a> for <strong>$83.99</strong> (pictured, $316 off)
 </li>
</ul>",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dludpelfxhvkzusmd7ci"
https://www.dealnews.com/Haier-55-4-K-LED-LCD-UHD-TV-for-350-free-shipping/2168351.html,2168351,"Haier 55"" 4K LED LCD UHD TV",TVS,3,$350,2017-12-29T13:56:51-05:00,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168351"">Haier 54.6"" 4K LED-Backlit LCD Ultra HD Television</a>, model no. 55UGX3500, for <strong>$349.99</strong> with <strong>free shipping</strong>. (You may need to apply coupon code ""c11711289377"" to see this price.) That's the lowest price we could find by $50. It features a 3840x2160 (4K, 2160p) native resolution, USB, and four HDMI inputs. Deal ends January 5.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m1jipjikp519pzmbvunb"
https://www.dealnews.com/Dell-Refurbished-Store-coupon-31-to-45-off-free-shipping/2168339.html,2168339,Dell Refurbished Store coupon,COMPUTERS,3,31% to 45% off,2017-12-29T13:52:08-05:00,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168339"">Dell Refurbished Store</a> cuts <b>45% off</b> any item priced at <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088938,2168339"">$399 or higher</a> via coupon code ""NEWYEAR18"". (The same code also knocks <b>31% off</b> any item priced at <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088941,2168339"">$398 or less</a>, excluding E6430 models.) Plus, all orders qualify for <b>free shipping</b>. Some exclusions apply, such as clearance. Deal ends January 2.<br>
<br>
These systems are covered by a 100-day Dell warranty.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s3007/Dell-Refurbished-Store/"">Dell Refurbished Store Coupons</a>.</p>",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dq5mvihrblbv01lxryec"
https://www.dealnews.com/Victoria-Sport-Womens-Front-Close-Sport-Bra-for-25-8-s-h/2168369.html,2168369,Victoria Sport Women's Front-Close Sport Bra,ACTIVEWEAR,2,$25,2017-12-29T13:51:14-05:00,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168369"">Victoria Sport Women's The Knockout Front-Close Sport Bra</a> in several colors (Black pictured) for <strong>$24.99</strong> plus <strong>$8</strong> for shipping. That's $25 off and the lowest price we could find. It's available in select sizes from 32 to 40 with cups from B to DDD.",,,$8 shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zlboowfogk5nkyjfg599"
https://www.dealnews.com/Night-Owl-8-Ch.-4-Cam-1080-p-Security-System-for-300-free-shipping/2168324.html,2168324,Night Owl 8-Ch. 4-Cam 1080p Security System,SECURITY CAMERAS,3,$300,2017-12-29T13:50:23-05:00,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168324"">Night Owl 8-Channel 1080p 1TB DVR Security System with Four Cameras</a> for <strong>$299.88</strong> with <strong>free shipping</strong>. (Not a member? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088911,2168324"">Amazon</a> charges the same.) That's tied with our July mention and the lowest price we could find now by $13, although most retailers charge at least $450. The system features four weather-resistant 1080p infrared cameras with a 100° field of view, night vision up to 100 feet, motion and heat detection, a DVR with 1TB hard drive, integrated 2-hour battery backup, Ethernet, email alerts, and remote viewing via the Night Owl HD mobile app. Deal ends December 31.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uyp0nrqeurvgc0jlqrvw"
https://www.dealnews.com/Trademark-Poker-2-Deck-Blackjack-Dealing-Shoe-for-7-pickup-at-Walmart/2168384.html,2168384,Trademark Poker 2-Deck Blackjack Dealing Shoe,CARD AND BOARD GAMES,2,$7,2017-12-29T13:50:13-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168384"">Trademark Poker 2-Deck Blackjack Dealing Shoe</a> for $7.02. Opt for in-store <strong>pickup</strong> to drop the price to <strong>$6.69</strong> and avoid the $5.99 shipping fee. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089079,2168384"">Amazon</a> charges the same with orders of $25 or more.) That's $18 off list and the lowest price we could find. It features a steel roller and rounded edges.",,,pickup at Walmart,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d1aisxhudb2fbvfk5lqe"
https://www.dealnews.com/Dr.Meter-Water-Quality-TDS-Tester-for-8-free-shipping-w-Prime/2168354.html,2168354,Dr.Meter Water Quality TDS Tester,TOOLS & HARDWARE,4,$8,,"Thousandshores via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168354"">Dr.Meter Water Quality TDS Tester</a> for $12.99. Coupon code ""YMVIECBV"" drops it to <b>$8</b>. Plus, Prime members bag <b>free shipping</b>. That's $3 under our October mention and the lowest price we could find now by $6. It features an LCD display and includes a chart explaining TDS values. Deal ends January 2.",2017-12-29T21:00:55-05:00,,free shipping w/ Prime,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ebukc7pa9a4jq8k58md2"
"https://www.dealnews.com/lw/click.html?20,2,2167598",2167598,Bank of America® Cash Rewards Credit Card,CREDIT CARDS,,$150 cash rewards offer,,"At Bank of America, apply for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167598"">Bank of America® Cash Rewards credit card</a> and receive a <strong>$150 cash rewards bonus</strong> after you spend at least $500 on purchases in the first 90 days of account opening. Plus, get a <strong>10% customer bonus</strong> every time you redeem your cash back into a Bank of America® checking or savings account. (If you're a Preferred Rewards client, you can increase that bonus to 25% - 75%.) You'll also earn 1% cash back everywhere, every time, 2% at grocery stores and wholesale clubs, and 3% on gas for the first $2,500 in combined grocery, wholesale club, and gas purchases each quarter. (There are no changing categories and your rewards do not expire.) Finally, there's <strong>no annual fee</strong>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1631/Bank-of-America/"">Bank of America credit card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",2017-12-28T12:39:27-05:00,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iqvilhcxr75ii4qvfihq"
https://www.dealnews.com/Dell-Kaby-Lake-R-13-Touch-Laptop-for-686-free-shipping/2168381.html,2168381,"Dell Kaby Lake R 13"" Touch Laptop",LAPTOPS,2,$686,2017-12-29T13:27:47-05:00,"Dell Home, via its Member Purchase Program, offers its 3.2-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168381"">Dell Inspiron 13 7000 Series 7373 Intel Kaby Lake R Core i5 1.6GHz 13.3"" 1080p Touchscreen Laptop</a> for <strong>$685.99</strong> with <strong>free shipping</strong>. That's tied with our mention from last week and the lowest price we could find by $113. Features include:
<ul>
 <li>Intel Core i5-8250U 1.6GHz Kaby Lake R quad-core processor
 </li>
 <li>13.3"" 1920x1080 (1080p) IPS LED-backlit LCD
 </li>
 <li>8GB RAM
 </li>
 <li>256GB SSD
 </li>
 <li>Windows 10 Home 64-bit
 </li>
</ul>",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yptomilasmydrrs27or3"
https://www.dealnews.com/Dell-Kaby-Lake-i5-16-Laptop-w-256-GB-SSD-for-735-free-shipping/2168378.html,2168378,"Dell Kaby Lake i5 16"" Laptop w/ 256GB SSD",LAPTOPS,2,$735,2017-12-29T13:24:22-05:00,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168378"">Dell Inspiron 15 7000 Series 7567 Intel Kaby Lake Core i5 2.5GHz 15.6"" 1080p Gaming Laptop</a> in Black or Red for $783.99. Coupon code ""50OFF699"" cuts that to <b>$734.99</b>. With <b>free shipping</b>, that's tied with last week's mention and the best price we could find today by $65. (Most retailers charge at least $900.) Deal ends February 3, 2018. Features include:
<ul>
 <li>Intel Core i5-7300HQ 2.5GHz Kaby Lake quad-core processor
 </li>
 <li>15.6"" 1920x1080 (1080p) IPS LED-backlit LCD
 </li>
 <li>8GB RAM
 </li>
 <li>256GB SSD
 </li>
 <li>Nvidia GeForce GTX 1050Ti 4GB video card
 </li>
 <li>Windows 10 Home 64-bit
 </li>
</ul>",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zxim9tkvg2m12rwfv8ow"
https://www.dealnews.com/Canon-Refurbished-Sale-Extra-15-off-free-shipping-w-100/2168342.html,2168342,Canon Refurbished Sale,CAMERAS,4,Extra 15% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168342"">Canon</a> cuts an <strong>extra 15% off</strong> select refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088944,2168342"">cameras, lenses, flashes, printers, and camcorders</a> via coupon code ""VIP15-774727"". Shipping starts at <strong>$11.99</strong>, but orders of $100 or more qualify for free shipping. Some exclusions apply, and available quantities may be limited.<br>
<br>
Note: A 1-year Canon warranty applies to all refurbs.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s5196/Canon/"">Canon Coupons</a>.</p>",2017-12-29T20:59:48-05:00,,free shipping w/ $100,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j0kc99keppjxupvsfv7u"
https://www.dealnews.com/Robb-Report-Magazine-1-Year-Subscription-for-5-for-12-issues/2168348.html,2168348,Robb Report Magazine 1-Year Subscription,MAGAZINES,3,$5 for 12 issues,,"DiscountMags offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168348"">Robb Report Magazine 1-Year Subscription</a> (12 issues) for $64.99. Coupon code ""DEALNEWS"" cuts that to <strong>$4.99</strong>. That's tied with our February mention as the best price we've seen, and it's a low by $60.<br>
<br>
Of note, you can buy up to four years at this discounted rate.",2017-12-29T20:39:47-05:00,True,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yvxqrekgbo87zvciajkw"
https://www.dealnews.com/Victorias-Secret-Womens-Lace-Satin-Slip-for-40-8-s-h/2168363.html,2168363,Victoria's Secret Women's Lace & Satin Slip,INTIMATES,3,$40,2017-12-29T13:17:41-05:00,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168363"">Victoria's Secret Women's Very Sexy Chantilly Lace &amp; Satin Slip</a> in Black for <strong>$39.99</strong> plus <strong>$8</strong> for shipping. That's $28 off and the lowest price we could find. It's available in most sizes from XS to XL.",,,$8 shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/f2kixsabueghlalpsvyl"
https://www.dealnews.com/DJI-Phantom-4-Quadcopter-Drone-with-4-K-Camera-for-759-free-shipping/2168345.html,2168345,DJI Phantom 4 Quadcopter Drone with 4K Camera,TOYS & HOBBIES,2,$759,2017-12-29T13:01:16-05:00,"Deal Road via Rakuten offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168345"">DJI Phantom 4 Quadcopter Drone with 4K Camera</a> for $799. Coupon code ""PHANTOM4"" cuts that to <strong>$759</strong>. With <strong>free shipping</strong>, that's $40 below our mention from last month and the lowest price we've seen for a new unit. (It's the best deal now by $46.) Features include a gimbal-stabilized 12-megapixel camera with 4K video recording at 30fps, 44.7mph top speed (in sport mode), GPS navigation, and up to 28 minutes of flying time per charge. Deal ends January 4.<br>
<br>
Note: This coupon can only be used once per account. (You must be signed in to use it.)",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zxtortvkeeopy6dyl17q"
https://www.dealnews.com/Google-Chromecast-Audio-Media-Player-for-26-pickup-at-Game-Stop/2168327.html,2168327,Google Chromecast Audio Media Player,STREAMING MEDIA PLAYERS,3,$26,2017-12-29T13:01:12-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168327"">Google Chromecast Audio Media Player</a> for <strong>$25.97</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the second-lowest price we've seen, although we saw it for a buck less during Black Friday week. (It's the best deal today by $9.) It features dual-band 802.11ac wireless and compatibility with Android and iOS devices. The set includes one 3.5mm audio cable.",,,pickup at GameStop,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jy92hkqn2jjbuz0gmjcb"
https://www.dealnews.com/Timberland-Boscawen-Hardside-3-pc-Luggage-Set-for-179-free-shipping/2168357.html,2168357,Timberland Boscawen Hardside 3pc Luggage Set,LUGGAGE & TRAVEL GEAR,3,$179,2017-12-29T12:59:04-05:00,"eBags via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168357"">Timberland Boscawen Hardside Spinner 3-Piece Luggage Set</a> in Orange for <b>$178.99</b> with <b>free shipping</b>. That's the lowest price we could find by $54. The set includes a 21"", 25"", and 28"" spinner, all with telescoping handles and lined interiors.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mjiaffddb4modbqinkv8"
https://www.dealnews.com/Boneco-Compact-Ultrasonic-Humidifier-for-46-9-s-h/2168321.html,2168321,Boneco Compact Ultrasonic Humidifier,HUMIDIFIERS & DEHUMIDIFIERS,3,$46,2017-12-29T12:43:41-05:00,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168321"">Boneco Compact Ultrasonic Humidifier</a> for <b>$46.35</b> plus <b>$8.67</b> for shipping. That's the lowest price we could find by $9, although most sellers charge around $100. It features variable output, bidirectional misting, and automatic shutoff.",,,$9 shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bacu6rewj5uwq75jrlzf"
https://www.dealnews.com/AT-T-Internet-50-w-100-Reward-Card-for-40-per-month/2168477.html,2168477,AT&T Internet 50 w/ $100 Reward Card,COMPUTER SERVICES,,$40 per month,,"With a 1-year service agreement, AT&T offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168477"">AT&amp;T Internet 50</a> service bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089436,2168477"">$100 AT&amp;T Visa Reward Card</a> for <strong>$40 per month</strong>. (Scroll down to find the offer. A 12-month term is required.) It features speeds up to 50Mbps with up to 1TB of data per month. (Plan prices may vary by location.) Deal ends January 4.",2017-12-29T16:53:28-05:00,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nzvonpwi0mxqnq1mgamg"
https://www.dealnews.com/PUMA-Switchstance-17-Laptop-Backpack-for-15-free-shipping/2168333.html,2168333,"PUMA Switchstance 17"" Laptop Backpack",BACKPACKS,3,$15,2017-12-29T12:43:36-05:00,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168333"">PUMA Switchstance 17"" Laptop Backpack</a> in Burnt Olive for $29.99. Coupon code ""DN1499"" cuts that to <strong>$14.99</strong>. With <strong>free shipping</strong>, that's $11 under our August metnion, $24 off, and the lowest price we could find. It features adjustable shoulder straps, a padded laptop sleeve, front zipper pocket, and side slip pockets. Deal ends January 3.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zcd86de7whygzvkswb0p"
https://www.dealnews.com/Samsung-65-Curved-4-K-HDR-LED-LCD-Smart-TV-for-1-098-free-shipping/2168318.html,2168318,"Samsung 65"" Curved 4K HDR LED LCD Smart TV",TVS,2,"$1,098",2017-12-29T12:34:04-05:00,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168318"">Samsung 65"" Curved 4K HDR WiFi LED-Backlit LCD Ultra HD Smart Television</a>, model no. UN65MU7500FXZA, for $1,197.99. Coupon code ""NEWYEARS100"" drops that to <strong>$1,097.99</strong>. (The discount applies at final checkout.) With <strong>free shipping</strong>, that's $102 under our June mention and the lowest price we've seen. (It's the best deal now by $90.) This 2017 model features a 3840x2160 (2160p) native resolution, HDR, 4K upscaling, 802.11ac wireless, Smart TV apps (Netflix, YouTube, Hulu Plus, more), USB, and three HDMI inputs. Deal ends December 31.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yyclgc7ctobugaf7t5po"
https://www.dealnews.com/Xuan-Wheel-Colorful-Bicycle-Wheel-Spoke-Light-for-20-free-shipping/2168285.html,2168285,XuanWheel Colorful Bicycle Wheel Spoke Light,BICYCLING,3,$20,2017-12-29T12:22:21-05:00,"GearBest offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168285"">XuanWheel X1 Colorful Bicycle Wheel Spoke Light</a> for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $7 under our March mention and the lowest price we could find by $6. It features mobile Bluetooth controls and an 8-hour working time. Deal ends January 4.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vtcztwff4ntyqgkatnza"
https://www.dealnews.com/Tillys-Clearance-Sale-50-off-free-shipping/2168294.html,2168294,Tillys Clearance Sale,CLOTHING & ACCESSORIES,4,50% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168294"">Tillys</a> takes <b>50% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088767,2168294"">men's, women's, and kids' sale styles</a> for its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088770,2168294"">Clearance Sale</a>. (Prices are as marked.) Plus, coupon code ""DNFS"" bags <b>free shipping</b>. (If you see an error in-cart after applying the coupon code, click ""Checkout"" and you should see free shipping on the following page.) Some exclusions may apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2336/Tillys/"">Tillys Coupons</a>.</p>",2017-12-29T20:55:45-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lamsb8ut54htmm5ofwtd"
https://www.dealnews.com/Minecraft-Mooshroom-Plush-for-10-pickup-at-Walmart/2168297.html,2168297,Minecraft Mooshroom Plush,TOYS & HOBBIES,1,$10,2017-12-29T12:21:44-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168297"">Minecraft Mooshroom Plush</a> for <strong>$9.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $7. It's polyester and measures 8"" long.",,,pickup at Walmart,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lupvb8lpflcibl79fkmb"
https://www.dealnews.com/ANNT-32-180-W-Curved-LED-Light-Bar-for-40-free-shipping/2168303.html,2168303,"ANNT 32"" 180W Curved LED Light Bar",AUTOMOTIVE,3,$40,2017-12-29T12:18:13-05:00,"Eshop-best via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168303"">ANNT 32"" 180-watt Curved LED Light Bar</a> in Black <b>$39.99</b> with <b>free shipping</b>. That's the lowest price we could find by $17. It measures 35"" x 4"" x 3"" and features waterproof construction. It's designed for use with off-road vehicles.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/anzqbvmfzzmi8zfjqrqw"
https://www.dealnews.com/Haier-XShuai-T370-Robot-Vacuum-for-160-free-shipping/2168282.html,2168282,Haier XShuai T370 Robot Vacuum,VACUUM CLEANERS,2,$160,2017-12-29T12:17:01-05:00,"GearBest offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168282"">Haier XShuai T370 WiFi Robot Mop and Vacuum Cleaner</a> for $219.99. Coupon code ""SDGBT370"" cuts it to <strong>$159.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $13. This self-charging vacuum features three cleaning modes, a gyroscope navigation system, HEPA filter, 10.1-oz. dust bin, 8.8-oz. water tank, built-in WiFi, voice control via Alexa and Siri, remote control via mobile app, and up to 90 minutes of cleaning per charge. Deal ends January 31.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/afgwsnfwsqfws5rf9mcq"
https://www.dealnews.com/Pyrex-Items-at-Macys-20-off-extra-20-off-free-s-h-w-beauty-item/2168312.html,2168312,Pyrex Items at Macy's,KITCHEN,4,20% off + extra 20% off,,"Macy's takes <strong>20% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088848,2168312"">Pyrex food storage and kitchen items</a>. (Discount applies in-cart.) Plus, it takes an <strong>extra 20% off</strong> via coupon code ""FIT"". Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088851,2168312"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. (Orders of $25 or more bag free shipping automatically.) Some exclusions apply. Deal ends December 30. A couple of best bets, with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088854,2168312"">Pyrex 12-Piece Simply Store Set w/ Colored Lids</a> for <strong>$15.35</strong> ($25 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168312"">Pyrex 5-Piece Atlantic Blue Bakeware Set</a> for <strong>$19.19</strong> (pictured, low by $8)
 </li>
</ul>",2017-12-29T21:06:17-05:00,,free s&h w/beauty item,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/btt0yogefipqiphjn2f2"
https://www.dealnews.com/50-Uber-Gift-Card-for-45/2168291.html,2168291,$50 Uber Gift Card,GIFT CARDS,2,$45,2017-12-29T11:58:27-05:00,"ACI Gift Cards via Amazon offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168291"">$50 Uber Gift Card</a> for $50. Coupon code ""UBER"" knocks that to <strong>$45</strong>. (It'll arrive via email.) That's tied with our May mention and the best deal we could find today by $3.",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qks6lngamd9kcz1vpfaa"
https://www.dealnews.com/100-Cracker-Barrel-Gift-Card-for-85-free-shipping/2168288.html,2168288,$100 Cracker Barrel Gift Card,RESTAURANTS,2,$85,,"PayPal Digital Gifts via eBay offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168288"">$100 Cracker Barrel Old Country Store Gift Card</a> for <strong>$85</strong> with <strong>free shipping</strong>. That's $15 off and the lowest price we could find.",2017-12-29T16:27:40-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qvgg5mzqq3fit5hweolq"
