hotness,url,time_modified,price,title,time_published,uuid,picture_url,category,description,editors_choice,shipping
3,https://www.dealnews.com/Wow-Wee-Sesame-Street-Elmoji-Coding-Robot-for-17-free-shipping-w-Prime/2169767.html,2018-01-02T07:27:14-05:00,$17,WowWee Sesame Street Elmoji Coding Robot,,2169767,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gl6bb4f1qa3qmrg9pipw",TOYS & HOBBIES,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169767"">WowWee Sesame Street Elmoji Junior Coding Robot</a> in Red for <strong>$17.38</strong> with <b>free shipping</b> for Prime members. That's $2 under last week's mention, $43 off list, and the lowest price we've seen. It develops STEM skills using an emoji-based coding language and can be used in conjunction with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091731,2169767"">Elmoji iOS</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091734,2169767"">Android</a> app.",,free shipping w/ Prime
3,https://www.dealnews.com/Crew-Furniture-Urban-Child-Recliner-for-49-free-shipping/2169731.html,2018-01-02T07:26:16-05:00,$49,Crew Furniture Urban Child Recliner,,2169731,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dsrymfkpshuxolsaa76y",CHAIRS,"Jet.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169731"">Crew Furniture Urban Child Recliner</a> in Moonbeam for <strong>$49</strong> with <strong>free shipping</strong>. That's tied with our mention from last week and the lowest price we could find by $26. It features a push-back reclining mechanism and microsuede upholstery.",,free shipping
2,https://www.dealnews.com/Dell-Celeron-1.6-GHz-12-Touch-Chromebook-for-199-free-shipping/2169734.html,2018-01-02T07:25:45-05:00,$199,"Dell Celeron 1.6GHz 12"" Touch Chromebook",,2169734,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fzjivoi8ccovaww3nv1n",LAPTOPS,"Dell Small Business offers its 2.8-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169734"">Dell Chromebook 11 3180 Intel Celeron Braswell 1.6GHz 11.6"" Touchscreen Laptop</a> in Black for <strong>$199</strong> with <strong>free shipping</strong>. That's tied with our Cyber Monday mention and the lowest price we could find now by $90. It features an Intel Celeron N3060 1.6GHz Braswell dual-core processor, 11.6"" 1366x768 (720p) touchscreen LCD, 4GB RAM, 16GB eMMC storage, USB 3.1, HDMI, 3-cell battery, and Chrome OS.",,free shipping
4,https://www.dealnews.com/Toys-R-Us-New-Years-Sale-20-off-select-items-free-shipping-w-29/2169743.html,2018-01-02T09:33:12-05:00,20% off select items,"Toys""R""Us New Year's Sale",,2169743,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rfwqdwzc3qgibffughl8",GAMING & TOYS,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091662,2169743"">Toys ""R"" Us</a> takes <strong>20% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169743"">select items</a> via coupon code ""NEWYEARS20"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091593,2169743"">New Year's Sale</a>. (Eligible items are marked.) Choose in-store <b>pickup</b> to avoid the $5.99 shipping fee, or spend $29 or more to bag free shipping. Deal ends January 6.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1791/Toys-R-Us/"">Toys""R""Us Coupons</a>.</p>",,free shipping w/ $29
4,https://www.dealnews.com/adidas-Mens-350-Shoes-for-40-free-shipping/2169722.html,2018-01-02T09:29:55-05:00,$40,adidas Men's 350 Shoes,,2169722,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ntwvpgim5nc0j0uz3rp8",SHOES,"adidas via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169722"">adidas Men's 350 Shoes</a> in White for <b>$40</b> with <b>free shipping</b>. That's $40 off and the lowest price we could find. They're available in sizes 8 to 12.",,free shipping
3,https://www.dealnews.com/P90-X-Recovery-Stick-Self-Massage-Tool-for-7-pickup-at-Walmart/2169716.html,2018-01-02T07:25:23-05:00,$7,P90X Recovery Stick Self Massage Tool,,2169716,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gnsigsokbevq6sduwheu",EXERCISE EQUIPMENT,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169716"">P90X Recovery Stick Self Massage Tool</a> for <strong>$7.14</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $8. It features three independent massage rollers.",,pickup at Walmart
5,https://www.dealnews.com/Reebok-Mens-Athletic-Performance-Jacket-for-15-free-shipping/2169710.html,2018-01-02T08:40:36-05:00,$15,Reebok Men's Athletic Performance Jacket,,2169710,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bsemhx1lbveapix1fwhy",COATS,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169710"">Reebok Men's Athletic Performance Jacket</a> in several colors (Red pictured) for <strong>$14.99</strong> with <strong>free shipping</strong>. That's tied with our Cyber Monday mention, $45 off, and the lowest price we've seen. It comes in select sizes from S to 5XL.",,free shipping
4,https://www.dealnews.com/Yamaha-Bluetooth-Soundbar-w-Subwoofer-for-155-free-shipping/2169713.html,2018-01-02T09:29:40-05:00,$155,Yamaha Bluetooth Soundbar w/ Subwoofer,,2169713,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cya1qczvkqaty95qjumq",SPEAKERS,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169713"">Yamaha Bluetooth Sound Bar and Wireless Subwoofer</a> for <b>$154.95</b> with <b>free shipping</b>. That's tied with our Black Friday week mention and the lowest price we could find by $125. It features two 2-1/8"" cone speakers, 6.5"" subwoofer, 200-watt total output, and Bluetooth streaming.",,free shipping
3,https://www.dealnews.com/Withings-Unisex-Activite-Pop-Fitness-Watch-for-44-free-shipping/2169704.html,2018-01-02T07:25:10-05:00,$44,Withings Unisex Activite Pop Fitness Watch,,2169704,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fuur3fsnzhgwivwi1jxt",SPORTS & FITNESS,"Walgreens offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169704"">Withings Unisex Activite Pop Fitness Watch</a> in Azure or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091449,2169704"">Grey</a> for $53.99. Coupon code ""EXTRA18"" cuts that to <strong>$44.27</strong>. With <strong>free shipping</strong>, that's $16 below our July mention and the lowest price we've seen. (It's the best deal now by $6.) It features a stainless steel case, silicone sport strap, HealthMate app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091452,2169704"">Android</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091455,2169704"">iOS</a>, and water resistance to 150 feet. Deal ends January 6.",,free shipping
3,https://www.dealnews.com/TP-Link-Archer-AC3200-802.11-ac-Wi-Fi-Router-for-110-3-s-h/2169701.html,2018-01-02T07:23:46-05:00,$110,TP-Link Archer AC3200 802.11ac WiFi Router,,2169701,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xwdrn0z6btjpbbordcdh",ROUTERS,"TigerDirect Business offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169701"">TP-Link Archer AC3200 Tri-Band 802.11ac Wireless Gigabit Ethernet Router</a> for <b>$109.99</b> plus <b>$2.99</b> for shipping. That's $7 under our October mention and the lowest price we could find now by $67. The tri-band wireless router (2.4GHz and two 5GHz) features a 1GHz dual-core processor, four Gigabit Ethernet ports, USB 3.0, and six antennas.",,$3 shipping
1,https://www.dealnews.com/Roccat-Kave-XTD-Headset-w-Syva-Headphones-for-40-free-shipping/2169707.html,2018-01-02T08:50:39-05:00,$40,Roccat Kave XTD Headset w/ Syva Headphones,,2169707,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ycl0p7rzanw2t3tud3ff",HEADPHONES,"Dell Home offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169707"">Roccat Kave XTD Stereo Gaming Headset</a> in Black bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091461,2169707"">Roccat Syva In-Ear Headphones</a> in Black/Blue for <strong>$39.99</strong> with <strong>free shipping</strong>. That's tied with last month's mention and the lowest price we could find for these items purchased separately elsewhere by $63.<br>
<br>
The headset features 50mm neodymium drivers, a 20Hz to 20kHz frequency response, detachable and 360°-rotatable noise-canceling boom microphone, in-line remote, and 8-foot cable. The headphones feature 10mm drivers, a 20Hz to 20kHz frequency response, and in-line remote and microphone.",True,free shipping
4,https://www.dealnews.com/Crayola-180-Piece-Classroom-Activity-Pack-for-19-pickup-at-Walmart/2169692.html,2018-01-02T08:49:10-05:00,$19,Crayola 180-Piece Classroom Activity Pack,,2169692,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/us9jffiy30a88v71dcqd",TOYS & HOBBIES,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169692"">Crayola 180-Piece Ultimate Classroom Activity Pack</a> for <s>$20.71</s> <strong>$19</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $27 and the best deal we've seen for this set. It includes a variety of markers, crayons, colored pencils, and construction paper.",True,pickup at Walmart
4,https://www.dealnews.com/Swiss-Gear-Apastron-16-Laptop-Backpack-for-25-free-shipping/2169689.html,2018-01-02T08:47:24-05:00,$25,"SwissGear Apastron 16"" Laptop Backpack",,2169689,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vyac4dlghphkr8tcqpwr",LAPTOP BAGS,"Dell Small Business offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169689"">SwissGear Apastron 16"" Laptop Backpack</a> in Navy Denim for <strong>$24.99</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago and the lowest price we could find today by $35. It features a side-entry TripleProtect padded compartment that accommodates laptops up to 16"", 10"" tablet pocket, file divider, multiple exterior pockets, and adjustable shoulder straps.",True,free shipping
2,https://www.dealnews.com/Baz-Star-Crossed-Love-Ticket-in-Las-Vegas-for-47/2169680.html,,$47,Baz: Star Crossed Love Ticket in Las Vegas,2018-01-01T15:49:21-05:00,2169680,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r8ipjioarahuazafhejy",THINGS TO DO,"Travelzoo offers an <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169680"">Adult Ticket to Baz Luhrmann's Baz: Star Crossed Love</a> at The Palazzo in Las Vegas, NV, bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091365,2169680"">glass of prosecco</a>, with prices starting from <strong>$46.54</strong> via coupon code ""BZTZOOP"". That's a savings of $18 and the lowest price we could find. Additional taxes and fees apply. Book this travel deal by January 31 for shows through March 31, 2018.",,
3,https://www.dealnews.com/Golds-Gym-Trainer-430-i-Treadmill-w-HRM-for-339-free-shipping/2169665.html,2018-01-02T07:22:55-05:00,$339,Gold's Gym Trainer 430i Treadmill w/ HRM,,2169665,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fjzz8fdlhgqflzwrankw",EXERCISE EQUIPMENT,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169665"">Gold's Gym Trainer 430i Treadmill with Heart Rate Monitor</a> for <b>$339</b> with <b>free shipping</b>. That's $20 under our mention from the week of Black Friday, the best price we've seen, and a low now by $60. It features an LCD display, 16"" x 50"" tread belt, iFit technology, power incline, and a dual-grip heart rate monitor.",,free shipping
3,https://www.dealnews.com/Lumsing-48-W-4-Port-USB-Car-Charger-for-6-free-shipping-w-Prime/2169668.html,2018-01-02T07:22:44-05:00,$6,Lumsing 48W 4-Port USB Car Charger,,2169668,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aox2wgnc9nqdppjhcera",AUTOMOTIVE,"Yangdock E-commerce via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169668"">Lumsing Quick Charge 2.0 48-watt 4-Port USB Car Charger</a> in Black or White for $7.99. Coupon code ""DA656129"" cuts it to <strong>$5.99</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's the lowest price we could find now by a buck. It features Quick Charge 2.0, which provides up to eight hours of battery life from 15 minutes of charging. Deal ends January 14.",,free shipping w/ Prime
4,https://www.dealnews.com/Amazon-First-Reads-eBook-Program-free-w-Prime-every-month/2169677.html,2018-01-02T09:29:17-05:00,free w/ Prime every month,Amazon First Reads eBook Program,,2169677,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x6yeregodyc72jcvssw2",EBOOKS,"Amazon offers its Prime members <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169677"">one early-release Kindle eBook per month</a> for <strong>free</strong> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091359,2169677"">Amazon First Reads Program</a>. (It costs $1.99 for non-members who sign up for Amazon First Reads monthly emails.) That's $5 under the list prices of these books, which are otherwise only available as preorders. Deal ends January 31.<br>
<br>
Each month, you can choose from one of six new Kindle eBooks that are selected by Amazon's editors in advance of the books' official release dates. This month's titles include Renee Shafransky's <i>Tips for Living</i>, Cheryl Reid's <i>As Good as True</i>, and Scott J. Holliday's <i>Punishment</i> .",,
3,https://www.dealnews.com/Ironman-Essex-990-Inversion-Table-for-88-free-shipping/2169656.html,2018-01-02T07:22:04-05:00,$88,Ironman Essex 990 Inversion Table,,2169656,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gcsrojfivwllrrrzq70u",EXERCISE EQUIPMENT,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169656"">Ironman Essex 990 Inversion Table</a> in Gray for <strong>$88</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $16. It inverts to a full 180° and helps relieve back pain and stress and keeps back muscles flexible. Features include a powder-coated 1.5"" steel frame, 3/4"" foam backrest, angle and height adjustability, pin-release ankle holder system, and 275-lb. weight capacity.",,free shipping
3,https://www.dealnews.com/Exerpeutic-Aero-Air-Elliptical-for-78-free-shipping/2169659.html,2018-01-02T07:21:54-05:00,$78,Exerpeutic Aero Air Elliptical,,2169659,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/huxu4mod5ini0lh3afse",EXERCISE EQUIPMENT,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169659"">Exerpeutic 260 Aero Air Elliptical</a> for <strong>$78</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091299,2169659"">Amazon</a> charges the same.) That's $2 under our October mention and the lowest price we've seen. (It's the best deal now by $9.) It features an LCD display, tension adjustment, and 260-lb. weight capacity.",,free shipping
