time_published,time_modified,hotness,uuid,description,title,editors_choice,url,price,picture_url,category,shipping
2018-01-04T10:43:42-05:00,,3,2171705,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171705"">Lenovo</a> takes <strong>up to 30% off</strong> a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095955,2171705"">Lenovo laptops</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095958,2171705"">Flash Sale</a>, via coupon code ""4DAYSALE"". Plus, all orders bag <strong>free shipping</strong>. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1662/Lenovo/"">Lenovo Coupons</a>.</p>",Lenovo Flash Sale,,https://www.dealnews.com/Lenovo-Flash-Sale-Up-to-30-off-free-shipping/2171705.html,Up to 30% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xegjgvthrhgw8zgbaciz",LAPTOPS,free shipping
2018-01-04T10:37:19-05:00,,3,2171702,"Happygo Forever via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171702"">Ambolove AC600 Dual Band USB 802.11ac Wireless Adapter with 5dBi antenna</a> for $16.99. Coupon code ""MCWXPEV2 cuts it to <strong>$10.99</strong>. With <strong>free shipping</strong> for Prime members, that's $1 under the lowest price we could find for a similar adapter elsewhere, although we saw it for a buck less on Black Friday. It features up to 600Mb/s WiFi speeds on 5GHz and 2.4GHz bands. Deal ends January 15.",Ambolove AC600 Dual Band USB WiFi Adapter,,https://www.dealnews.com/Ambolove-AC600-Dual-Band-USB-Wi-Fi-Adapter-for-11-free-shipping-w-Prime/2171702.html,$11,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mb0yvltsdfdftsynbwwc",ADAPTERS,free shipping w/ Prime
,2018-01-04T10:43:50-05:00,3,2171597,"6pm offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171597"">Oakley Unisex Turbine Rotor Polarized Sunglasses</a> in Black/Tungsten Iridium for <strong>$59.99</strong> with <strong>free shipping</strong>. That's $21 under our September mention and the lowest price we could find now by $14. They feature 100% UV protection, an O-Matter frame, Plutonite lenses, and Unobtainium panels at temple tips and nose.",Oakley Unisex Turbine Polarized Sunglasses,,https://www.dealnews.com/Oakley-Unisex-Turbine-Polarized-Sunglasses-for-60-free-shipping/2171597.html,$60,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uh8qlz17smocltxx4rhq",SUNGLASSES,free shipping
2018-01-04T10:28:53-05:00,,3,2171699,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171699"">Trolli Sour Bite Gummi Crawlers 5-lb. Bag</a> for <b>$11.24</b> with <b>free shipping</b> via the following steps. That's the lowest price we could find by $6. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171699"">Trolli Sour Bite Gummi Crawlers 5-lb. Bag</a> for $14.99
 </li>
 <li>clip the ""20% off"" coupon
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <b>$11.24</b>
 </li>
</ol>
Note: Be sure to cancel Subscribe & Save after your item ships to avoid being billed for future shipments.",Trolli Sour Bite Gummi Crawlers 5-lb. Bag,,https://www.dealnews.com/Trolli-Sour-Bite-Gummi-Crawlers-5-lb.-Bag-for-11-free-shipping/2171699.html,$11,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c5ec2o9t6qkpghwmnvkw",GROCERIES,free shipping
2018-01-04T10:21:11-05:00,,3,2171690,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171690"">Scosche handleIT Cell Phone Bike Mount</a> for <strong>$3.94</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $11. It's compatible with devices up to 4"" wide and attaches to most handle bar sizes.",Scosche handleIT Cell Phone Bike Mount,True,https://www.dealnews.com/Scosche-handle-IT-Cell-Phone-Bike-Mount-for-4-pickup-at-Walmart/2171690.html,$4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bkgwnpzeu9ovcbzayaau",BICYCLING,pickup at Walmart
2018-01-04T00:01:00-05:00,,,2171231,"Ending today, T-Mobile cuts <b>$80 off</b> the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171231"">Logitech Ultimate Ears Boom 2 Portable Bluetooth Speaker</a> in several colors (Black pictured). Plus, <b>free shipping</b> applies. It features a 3.5mm auxiliary input, up to 15 hours of music per charge, and is compatible with iOS and Android.",Logitech UE Boom 2 Portable Speaker,,https://www.dealnews.com/Logitech-UE-Boom-2-Portable-Speaker-80-off-free-shipping/2171231.html,$80 off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dppsahtw8pkb8fhhroig",PORTABLE SPEAKERS,free shipping
,2018-01-04T10:19:55-05:00,3,2171651,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171651"">Columbia Women's W Mountainside Gloves</a> in several colors (Black pictured) for <strong>$19.90</strong>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095649,2171651"">sign up</a>.) That's the lowest price we could find by $4. They feature a PU grip palm, touchscreen-compatible fingertip, and elasticated wrists. They're available in sizes S to XL.",Columbia Women's W Mountainside Gloves,,https://www.dealnews.com/Columbia-Womens-W-Mountainside-Gloves-for-20-free-shipping/2171651.html,$20,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qqxxglwtf8whd0mjsg9f",ACCESSORIES,free shipping
2018-01-04T10:17:41-05:00,,3,2171591,"Under Armour offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171591"">Under Armour Men's Storm Armour Fleece Logo Twist Hoodie</a> in Green/Orange for <strong>$29.99</strong>. Plus, coupon code ""FSBD17"" bags <strong>free shipping</strong>. That's a savings of $35 and the best price we could find. It's available in sizes S to 3XL.",Under Armour Men's Storm Armour Fleece Hoodie,,https://www.dealnews.com/Under-Armour-Mens-Storm-Armour-Fleece-Hoodie-for-30-free-shipping/2171591.html,$30,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kywa8atbtudvajzyiquj",SWEATSHIRTS & HOODIES,free shipping
2018-01-04T10:16:58-05:00,,3,2171693,"Lamps Plus offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171693"">Vienna Full Spectrum Ibeza 15"" Wide 3-Light Crystal Ceiling Fixture</a> in Mocha for <strong>$169.95</strong> with <strong>free shipping</strong>. That's $130 off and the lowest price we could find. It requires three maximum 60-watt standard base bulbs (not included).",Vienna Full Spectrum 3-Light Ceiling Fixture,,https://www.dealnews.com/Vienna-Full-Spectrum-3-Light-Ceiling-Fixture-for-170-free-shipping/2171693.html,$170,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bisuvtflvuw0z6n4ahvk",LIGHTING & LAMPS,free shipping
2018-01-04T10:12:14-05:00,,3,2171687,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171687"">4moms Breeze Play Yard</a> in Grey for <strong>$199.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $100.",4moms Breeze Play Yard,,https://www.dealnews.com/4-moms-Breeze-Play-Yard-for-200-free-shipping/2171687.html,$200,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jrhxajmweo05n8f0sjor",BABIES & KIDS ITEMS,free shipping
2018-01-04T10:07:54-05:00,,5,2171681,"Men's Wearhouse offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171681"">Kenneth Cole Men's Pyra-Mid Lace-Up Shoes</a> in Brown for <b>$27.99</b>. Plus, Perfect Fit Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095844,2171681"">join</a>.) That's $127 off list and the lowest price we could find. They're available in sizes 9.5 to 12.<br>
<br>
Prefer another color? They're available in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095847,2171681"">Black</a> for $34.99 with free Perfect Fit Rewards shipping. That's $120 off list and the lowest price we could find. They're available in select sizes from 8 to 12. Both deals ends January 7.",Kenneth Cole Men's Pyra-Mid Lace-Up Shoes,True,https://www.dealnews.com/Kenneth-Cole-Mens-Pyra-Mid-Lace-Up-Shoes-for-28-free-shipping/2171681.html,$28,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bns8xw0mzeuxiiwmvtrk",SHOES,free shipping
2018-01-04T10:05:32-05:00,,3,2171684,"Cruise.com via ShermansCruise offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171684"">Carnival Cruises 4-Night Mexico Cruise for Two</a> with prices starting from <strong>$388</strong>. (Scroll to the bottom of the landing page and click ""Book Now"" next to the February 5 sailing date.) That's the lowest price we could find by $30. This roundtrip cruise aboard the Carnival Inspiration departs from Long Beach, CA, on February 5. Additional fees may apply. Book this travel deal by February 4.",Carnival 4Nt Mexico Cruise in February,,https://www.dealnews.com/Carnival-4-Nt-Mexico-Cruise-in-February-from-388-for-2/2171684.html,from $388 for 2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x8hesr9n6yqitxngw61w",CRUISES,
2018-01-04T10:04:35-05:00,,3,2171672,"Entronik via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171672"">Audro 8-Outlet Surge Protector Tower</a> in Black or White for $19.97. Coupon code ""FWKT4MDK"" drops it to <b>$14.98</b>. Plus, Prime members bag <b>free shipping</b>. That's $5 off list and the lowest price we could find. It features LED indicator lights for each outlet and a 6-foot power cord. Deal ends January 13.",Audro 8-Outlet Surge Protector Tower,,https://www.dealnews.com/Audro-8-Outlet-Surge-Protector-Tower-for-15-free-shipping-w-Prime/2171672.html,$15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zqgwat8pztz5cu1hvflp",EXTENSION CORDS & POWER STRIPS,free shipping w/ Prime
,2018-01-04T09:58:55-05:00,2,2171588,"Mrpearl11 via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171588"">Rok Industries 2-Shoe Electric Boot Dryer</a> for <strong>$29</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11. It features two 16"" drying tubes, a 36-watt heating element, and power light indicator.",Rok Industries 2-Shoe Electric Boot Dryer,,https://www.dealnews.com/Rok-Industries-2-Shoe-Electric-Boot-Dryer-for-29-free-shipping/2171588.html,$29,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vavalny6dq349nomkkgb",HOUSEHOLD ITEMS,free shipping
2018-01-04T09:45:22-05:00,,4,2171675,"Ending today at 10 pm ET, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095763,2171675"">Dick's Sporting Goods</a> takes <strong>up to 60% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095766,2171675"">apparel, shoes, camping gear, sports items, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095769,2171675"">Flash Sale</a>. Shipping adds <strong>$5.99</strong>, although orders of $25 or more receive free shipping. (Large items may incur additional fees, as free shipping only covers up to $15 off the shipping cost. In-store pickup is also available for select items.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171675"">Reebok Men's Performance Fleece Hoodie</a> for <strong>$23.65</strong> + <strong>pickup</strong> (pictured, low by $25)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095772,2171675"">Nike Women's Sportswear Windrunner Full Zip Jacket</a> for <strong>$63</strong> + <strong>$0</strong> s&amp;h ($27 off)
 </li>
</ul>
Note: You may receive an <b>extra $10 off</b> select orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095775,2171675"">$50 or more</a> when you choose in-store <b>pickup</b>. (Discount applies automatically in cart; many exclusions apply.)",Dick's Sporting Goods Flash Sale,,https://www.dealnews.com/Dicks-Sporting-Goods-Flash-Sale-Up-to-60-off-free-shipping-w-25/2171675.html,Up to 60% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/buqhhwf9iq6h0ur0fbju",DICK'S SPORTING GOODS COUPONS,free shipping w/ $25
2018-01-03T12:34:27-05:00,,,2171069,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171069"">Chase Sapphire Reserve℠ Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094638,2171069"">$4,000 or more</a> on purchases in the first three months from account opening – that's $750 toward travel when you redeem through Chase Ultimate Rewards®. Plus, automatically receive <strong>up to $300 in statement credits</strong> as reimbursement for travel purchases charged to your card each account anniversary year. Also, earn <strong>3X points</strong> for every $1 spent on travel and dining at restaurants worldwide, and 1 point for every $1 spent on all other purchases. There's a $450 annual fee; $75 for each authorized user. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094641,2171069"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",Chase Sapphire Reserve℠ Card,,"https://www.dealnews.com/lw/click.html?20,2,2171069","50,000 bonus points","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dgnflhffkigi97koojiy",CREDIT CARDS,
