editors_choice,description,hotness,shipping,title,url,category,time_modified,price,picture_url,uuid,time_published
,"Dell Home, via its Member Purchase Program, offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169470"">Sharp Aquos 50"" 4K HDR LED-Backlit LCD Ultra HD Smart Television</a>, model no. LC-50P8000U, for <strong>$399.99</strong> with <strong>free shipping</strong>. It features a 3840x2160 (4K, 2160p) native resolution, HDR10 content support, 4K upscaling, 802.11ac wireless, Smart TV apps (including Hulu Plus, Netflix, and YouTube), Bluetooth 4.0, USB 3.0, and four HDMI inputs.",,free shipping,"Sharp 50"" 4K HDR LED LCD UHD Smart TV",https://www.dealnews.com/Sharp-50-4-K-HDR-LED-LCD-UHD-Smart-TV-for-400-free-shipping/2169470.html,TVS,,$400,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/njnmat5vwwd8tglpqyya",2169470,2018-01-02T00:01:00-05:00
True,"Jet.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170466"">Razer Holiday Gaming Bundle</a> for <b>$89</b> with <strong>free shipping</strong>. That's $10 under our mention from last week and the lowest price we've seen. (It's also $38 under the best price we could find for all four items sold separately elsewhere.) It includes the Cynosa Pro Keyboard, DeathAdder Mouse, Kraken Headset, and Goliathus Mouse Pad.<br>
<br>
Note: You can also receive additional discounts during checkout by waiving free returns or by choosing select payment options.",3,free shipping,Razer Holiday Gaming Bundle,https://www.dealnews.com/Razer-Holiday-Gaming-Bundle-for-89-free-shipping/2170466.html,PERIPHERALS,,$89,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/psjtw4dhalldu7nqplz7",2170466,2018-01-02T17:17:02-05:00
,"Newegg offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170460"">two Trendnet Day / Night 802.11n Wireless 2-Way Baby Cameras</a> for <strong>$29.99</strong> with <strong>free shipping</strong>. At $15 each, that beats our June mention (which saw these cameras for $18 each.), is a current best for this quantity by $30, and the lowest per-unit price we've seen. (Most retailers charge about this price or more for just <i>one</i> camera.) It features a microphone and speaker, 4x digital zoom, night vision up to 16 feet, sound and motion detection, remote viewing via its free mobile app, song-playing capability, and mounting hardware.",3,free shipping,2 Trendnet Day/Night WiFi 2-Way Baby Cameras,https://www.dealnews.com/2-Trendnet-Day-Night-Wi-Fi-2-Way-Baby-Cameras-for-30-free-shipping/2170460.html,BABIES & KIDS ITEMS,,$30,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dzxefw01jf8w7svhmb0w",2170460,2018-01-02T17:11:51-05:00
,"With stock and price varying by ZIP code, for in-store pickup only, Lowe's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170472"">Kobalt Toy Circular Saw</a> for <strong>$10.99</strong>. That's $9 off list and the lowest price we could find. Designed for young children ages 3 and up, it features a simulated laser guide and removable battery pack. Two AA batteries are required and included.<br>
<br>
Note that this price is not available at all Lowe's locations.",2,pickup at Lowe's,Kobalt Toy Circular Saw,https://www.dealnews.com/Kobalt-Toy-Circular-Saw-for-11-pickup-at-Lowes/2170472.html,TOYS & HOBBIES,,$11,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hbmkmjhxh6kwz9oibugn",2170472,2018-01-02T17:05:16-05:00
,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170451"">American Rag Men's Classic Fit Stretch Drawstring Jogger Shorts</a> in Green or Pink for <b>$10.56</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093279,2170451"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $24 off and the lowest price we could find. They're available in select sizes from S to XXL.",2,free s&h w/beauty item,American Rag Men's Drawstring Jogger Shorts,https://www.dealnews.com/American-Rag-Mens-Drawstring-Jogger-Shorts-for-11-free-s-h-w-beauty-item/2170451.html,SHORTS,,$11,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/etyiey91scsekknn3gvb",2170451,2018-01-02T16:53:54-05:00
,"Factory Direct Sale via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170445"">Goplus 46"" Bathroom Aluminum Shower Panel</a> for <strong>$79.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093267,2170445"">Costway</a> has it for about the same.) That's tied with our October mention and the lowest price we could find by $5, outside of other eBay sellers. It features a 1/2"" water supply hose, 10 massage jets, faucet, hand shower, mirror, and shelf.",5,free shipping,"Goplus 46"" Bathroom Aluminum Shower Panel",https://www.dealnews.com/Goplus-46-Bathroom-Aluminum-Shower-Panel-for-80-free-shipping/2170445.html,BED & BATH,,$80,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/euoixuxvijktoj6aazsc",2170445,2018-01-02T16:52:28-05:00
,"Ending today, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170457"">Nordstrom</a> cuts <strong>up to 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093288,2170457"">apparel, shoes, accessories, and home items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093291,2170457"">Half-Yearly Sale</a>. (Prices are as marked.) Plus, all orders receive <strong>free shipping</strong>.",5,free shipping,Nordstrom Half-Yearly Sale,https://www.dealnews.com/Nordstrom-Half-Yearly-Sale-Up-to-50-off-free-shipping/2170457.html,CLOTHING & ACCESSORIES,,Up to 50% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m9uvmoqfkuj62skq17ii",2170457,2018-01-02T16:52:18-05:00
,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170454"">Ozark Trail Folding Chair</a> in Green or Raspberry for <strong>$5.37</strong>. Choose in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $4 off and among the best prices we've seen for this chair. It folds for easy storage and features a steel frame, cup holder, and carrying bag.",3,pickup at Walmart,Ozark Trail Folding Chair,https://www.dealnews.com/Ozark-Trail-Folding-Chair-for-5-pickup-at-Walmart/2170454.html,CAMPING & OUTDOORS,,$5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jzbgoqqxxtssoosgu3fs",2170454,2018-01-02T16:49:08-05:00
,"Amazon offers the used second-generation <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170439"">Amazon Echo Dot</a> in Black for <strong>$23.87</strong> with <b>free shipping</b> for Prime members. That's $16 below the lowest price we could find for a new one elsewhere. It features Alexa voice control, 802.11n dual-band wireless, Bluetooth, and a 3.5mm audio output.<br>
<br>
Note: It may have small cosmetic imperfections.",4,free shipping w/ Prime,Used Amazon Echo Dot,https://www.dealnews.com/Used-Amazon-Echo-Dot-for-24-free-shipping-w-Prime/2170439.html,PORTABLE SPEAKERS,,$24,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gn8yknyd66qithrnwemq",2170439,2018-01-02T16:40:25-05:00
,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170433"">Skechers Men's Boyar Molsen Oxford Casual Sneakers</a> in Navy for <strong>$26.24</strong>. Plus, pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093186,2170433"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's tied with last week's mention and the lowest price we could find by $21, excluding padding. They're available in sizes 10.5 to 13.",4,free s&h w/beauty item,Skechers Men's Boyar Molsen Oxford Sneakers,https://www.dealnews.com/Skechers-Mens-Boyar-Molsen-Oxford-Sneakers-for-26-free-s-h-w-beauty-item/2170433.html,SHOES,,$26,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tmcgdxwltmugejfp2q9g",2170433,2018-01-02T16:35:30-05:00
,"yichengjin via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169485"">Soufull Multi-Functional Stainless Steel Scissors</a> for $12.88. Coupon code ""black855"" cuts that to <strong>$8.55</strong>. Plus, Prime members bag <strong>free shipping</strong>. Deal ends January 31.",,free shipping w/ Prime,Soufull Stainless Steel Poultry Scissors,https://www.dealnews.com/Soufull-Stainless-Steel-Poultry-Scissors-for-9-free-shipping-w-Prime/2169485.html,KITCHEN,,$9,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/stvamjek2izwihfqpmnd",2169485,2018-01-02T00:01:00-05:00
,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170430"">Muscle Rack 5-Shelf 72"" Steel Shelving</a> in Silver for <b>$38.52</b> with <b>free shipping</b>. That's the lowest price we could find by $9. It purports to hold up to 4,000 lbs. Deal ends January 31.",5,free shipping,"Muscle Rack 5-Shelf 72"" Steel Shelving",https://www.dealnews.com/Muscle-Rack-5-Shelf-72-Steel-Shelving-for-39-free-shipping/2170430.html,TOOL STORAGE & ORGANIZATION,,$39,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eamikeaasns6r7ww4dgh",2170430,2018-01-02T16:25:20-05:00
,"Amazon offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170436"">Cary Elwes' <i>As You Wish: Inconceivable Tales from the Making of The Princess Bride</i> eBook for Kindle</a> for <strong>$1.99</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093204,2170436"">Google Play</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093207,2170436"">Barnes &amp; Noble</a> charge the same.) That's $7 under the best deal we could find for a paperback version. Cary Elwes played Westley in The Princess Bride; this book contains behind-the-scenes photos, backstage stories, and a foreword by director Rob Reiner.",3,,"""Tales from the Princess Bride"" eBook",https://www.dealnews.com/Tales-from-the-Princess-Bride-eBook-for-2/2170436.html,EBOOKS,,$2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/i8cctu1shwp9cfb8u7zs",2170436,2018-01-02T16:25:16-05:00
True,"Adorama offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170412"">Polk Audio Omni SB1 3.1-Channel Wireless Sound Bar System</a> in Black for <strong>$179.99</strong> with <strong>free shipping</strong>. That's tied with our November mention as the lowest price we've seen. (It's the best deal we could find today by $218.) It works with the free Omni app and features an 8"" subwoofer, two speakers, and USB.",3,free shipping,Polk Omni SB1 3.1 Wireless Soundbar System,https://www.dealnews.com/Polk-Omni-SB1-3.1-Wireless-Soundbar-System-for-180-free-shipping/2170412.html,SPEAKERS,,$180,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ky5iuqa8zpwzhzl2wydp",2170412,2018-01-02T16:12:26-05:00
True,"Dell Small Business offers its 4.4-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170421"">Dell Inspiron 15 7000 Series 7560 Intel Kaby Lake Core i5 2.5GHz 15.6"" 1080p Laptop</a> in Silver for $599.99. Coupon code ""INSP529"" drops that to <strong>$529.99</strong>. With <strong>free shipping</strong>, that's $280 off list and tied with our mention from a week ago as the best price we've seen for this computer. Deal ends January 3.<br>
<br>
It features an Intel Core i5-7200U 2.5GHz Kaby Lake dual-core processor, 15.6"" 1920x1080 (1080p) IPS LED-backlit LCD, 4GB RAM, 500GB hard drive with 128GB SSD, 802.11ac wireless, Bluetooth 4.0, HDMI, USB 3.0, backlit keyboard, 3-cell battery, McAfee LiveSafe 12-month subscription, and Windows 10 Professional 64-bit.",3,free shipping,"Dell Inspiron Kaby Lake i5 Dual 16"" Laptop",https://www.dealnews.com/Dell-Inspiron-Kaby-Lake-i5-Dual-16-Laptop-for-530-free-shipping/2170421.html,LAPTOPS,,$530,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pprylawtlwjachstpji8",2170421,2018-01-02T16:06:02-05:00
True,"Supply Shop via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170409"">Philips 100-watt Equivalent LED A19 Light Bulb 8-Pack</a> in Daylight for <strong>$30</strong> with <strong>free shipping</strong>. That's tied with our November mention and the lowest price we could find by $12. Each features a 1,500-lumen output and up to 15,000 hours of use.",4,free shipping,8 Philips 100W Equivalent LED A19 Light Bulbs,https://www.dealnews.com/8-Philips-100-W-Equivalent-LED-A19-Light-Bulbs-for-30-free-shipping/2170409.html,LIGHT BULBS,,$30,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pgmzyxsjzmdzylrmt2wl",2170409,2018-01-02T16:04:14-05:00
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170418"">Eddie Bauer</a> takes <strong>up to 60% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093138,2170418"">sale items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093141,2170418"">Semi-Annual Sale</a>. (Prices are as marked.) Plus, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093144,2170418"">clearance items</a> receive an <strong>extra 40% off</strong> via coupon code ""ICEBOX"". Shipping adds <strong>$7.99</strong>, but orders of $49 or more receive free shipping. Some exclusions apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s487/Eddie-Bauer/"">Eddie Bauer Coupons</a>.</p>",4,free shipping w/ $49,Eddie Bauer Semi-Annual Sale,https://www.dealnews.com/Eddie-Bauer-Semi-Annual-Sale-Up-to-60-off-free-shipping-w-49/2170418.html,CLOTHING & ACCESSORIES,,Up to 60% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c4fssfmennpo8g3qghw7",2170418,2018-01-02T15:59:18-05:00
,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170211"">Under Armour Men's HeatGear Flyweight T-Shirt</a> in several colors (Black/Steel pictured) for $19.99. Coupon code ""DN1399"" cuts the price to <strong>$13.99</strong>. With <strong>free shipping</strong>, that's tied with our mention from two weeks ago and the lowest price we could find by $14. It's available in select sizes from S to XXL. Deal ends January 8.",3,free shipping,Under Armour Men's HeatGear Flyweight T-Shirt,https://www.dealnews.com/Under-Armour-Mens-Heat-Gear-Flyweight-T-Shirt-for-14-free-shipping/2170211.html,ACTIVEWEAR,,$14,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dm3zq48ujwsy4s72z4aq",2170211,2018-01-02T15:50:38-05:00
,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170394"">Alfani Men's Eco Fresh Shirt</a> in several colors (Sergeant Blue pictured) for <b>$15.93</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093081,2170394"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $39 off list and the lowest price we could find. It's available in select sizes from S to 3XL.",2,free s&h w/beauty item,Alfani Men's Eco Fresh Shirt,https://www.dealnews.com/Alfani-Mens-Eco-Fresh-Shirt-for-16-free-s-h-w-beauty-item/2170394.html,SHIRTS,,$16,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aiftyemhaxpq7wluwpiw",2170394,2018-01-02T15:49:09-05:00
