url,hotness,price,editors_choice,description,category,picture_url,shipping,time_published,title,uuid,time_modified
https://www.dealnews.com/Macys-One-Day-Sale-Over-25-000-daily-deals-free-shipping-w-25/2168246.html,5,"Over 25,000 daily deals",,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168246"">Macy's</a> offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088587,2168246"">over 25,000 daily deals</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088590,2168246"">One Day Sale</a>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088593,2168246"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95, or get free shipping with orders of $25 or more. (Free shipping normally requires an order of $99 or more.) Deal ends December 30.",MACY'S COUPONS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d3cbz2ojuolwgxfiw0gi",free shipping w/ $25,2017-12-29T11:27:18-05:00,Macy's One Day Sale,2168246,
https://www.dealnews.com/Victoria-Sport-Womens-Lightweight-Sports-Bra-for-13-8-s-h/2168252.html,4,$13,,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168252"">Victoria Sport Women's Lightweight Strappy Sports Bra</a> in several colors (Blue Mercury pictured) for <strong>$12.99</strong> plus <strong>$8</strong> for shipping. That's $22 off list and the lowest price we could find. It comes in select sizes from 32A to 38DD.",ACTIVEWEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cnnuigulsjuyhqubdcc0",$8 shipping,2017-12-29T11:15:24-05:00,Victoria Sport Women's Lightweight Sports Bra,2168252,
https://www.dealnews.com/Peak-Bug-Cleaner-Windshield-Wash-1-Gal-Bottle-for-1-pickup-at-Ace-Hardware/2168234.html,4,$1,,"For in-store pickup only and with limited stock varying by ZIP code, Ace Hardware offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168234"">Peak Premium Bug Cleaner with Rain-Off Windshield Wash 1-Gallon Bottle</a> for $2.49. (Click ""Check Availability"" and select a store to add it to cart.) In cart the price drops to <strong>99 cents</strong>. That's tied with our January mention and the lowest price we could find now by $2. This USA-made wash is for use with temperatures above 32°F. It purportedly removes road grime and bugs and helps repel rain away from your windshield. Deal ends January 31, 2018.",AUTOMOTIVE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vkwbs9cukbzwutsgebwf",pickup at Ace Hardware,2017-12-29T11:01:55-05:00,Peak Bug Cleaner Windshield Wash 1-Gal Bottle,2168234,
https://www.dealnews.com/Grammarly-Premium-1-Year-Subscription-for-70/2168240.html,3,$70,True,"StackSocial offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168240"">Grammarly Premium 1-Year Subscription</a> for <strong>$69.98</strong>. That's tied with our mention from two weeks ago and $70 less than you'd pay from Grammary direct. This online spell-checker catches mistakes on Gmail, Facebook, Twitter, Linkedin, and more, and offers style and vocabulary suggestions. Deal ends January 5.",SOFTWARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lccxq8v1bo4ebi44fbtf",,2017-12-29T11:01:46-05:00,Grammarly Premium 1-Year Subscription,2168240,
https://www.dealnews.com/Bayasolo-X1-In-Ear-Headphones-for-3-free-s-h-from-China/2168237.html,2,$3,,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168237"">Bayasolo X1 In-Ear Headphones</a> for $5.99. Coupon code ""PAE0088WCX"" cuts that to <strong>$2.99</strong>. With <strong>free shipping</strong>, that's $10 off list and the lowest price we could find. They feature a frequency response of 20Hz to 20kHz, microphone, and in-line controls.<br>
<br>
Note: These ship from China and may take up to four weeks to arrive.",HEADPHONES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dxrvtb71urxvluatvv4z",free s&h from China,2017-12-29T10:54:00-05:00,Bayasolo X1 In-Ear Headphones,2168237,
https://www.dealnews.com/Theefun-1-10-Simulation-Racer-RC-Car-for-36-free-shipping/2168228.html,3,$36,,"AppelEA via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168228"">Theefun 1:10 Simulation Racer RC Car</a> in Red or Blue for $59.99. Coupon code ""X5ZVIDMH"" cuts it to <strong>$35.99</strong>. With <strong>free shipping</strong>, that's $18 under last week's mention, $24 off, and the lowest price we've seen. It goes up to 8 mph and features 100-foot range. Deal ends December 31.",TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gbxyvr5v3mrenzq0z1cj",free shipping,2017-12-29T10:51:24-05:00,Theefun 1:10 Simulation Racer RC Car,2168228,
https://www.dealnews.com/LG-Mini-Beam-Home-Theatre-Projector-for-397-free-shipping/2168225.html,3,$397,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168225"">LG MiniBeam Home Theatre Projector</a> in White for <strong>$397</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088452,2168225"">B&amp;H Photo Video</a> has it for about the same.) That's $3 under last week's mention and the lowest price we could find by $133, excluding the mention below. This portable projector features a 1280x720 (720p) native resolution, up to 2.5-hour battery life, Bluetooth, wireless mirroring of a smartphone or tablet, built-in TV tuner, and USB port.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088455,2168225"">Dell Small Business</a> has it for $399.99 with free shipping.",PROJECTORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t7qskgxflyap6d2knzcu",free shipping,2017-12-29T10:48:12-05:00,LG MiniBeam Home Theatre Projector,2168225,
https://www.dealnews.com/features/best-freebie-deals/,,,,"It's the last weekend of 2017, and no matter how you felt about this year, we bet you could use a freebie. Check out our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-freebie-deals/"">freebie deals</a> to score free HBO for a month, a useful sleep app, and more.",ROUNDUPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hob7ssmmbqfpd53hcit3",,2017-12-29T10:45:57-05:00,"Best Freebies: Score a Free Month of HBO Now, Plus a $10 Amazon Credit!",2168231,
"https://www.dealnews.com/lw/click.html?20,2,2167586",,"50,000 bonus points",,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167586"">Chase Sapphire Preferred® Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086874,2167586"">$4,000 or more</a> on purchases in the first three months from account opening – that's $625 toward travel when you redeem through Chase Ultimate Rewards®. Plus, earn <strong>5,000 bonus points</strong> after you add the first authorized user and make a purchase in the first three months from account opening. Also, earn <strong>2 points</strong> for every $1 spent on travel and dining at restaurants both in the U.S. and abroad, and <strong>1 point</strong> for every $1 spent on all other purchases. There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95 for each additional year, and <strong>no foreign transaction fees</strong> on purchases made outside the United States. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086877,2167586"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>
                    <script type=""text/javascript"">
                (function() {

                    var func = function () {

                                                /* Once is enough */
                        if (DN.isset(DN.get(""article_disclaimer-dialog""))) {
                            return;
                        }
                        
                                                    var parent = document.body;
                                                var div = document.createElement('div');
                        div.innerHTML = ""        <div class=\""dn-dialog form-box dn-panel info-dialog\"" id=\""article_disclaimer-dialog\"" >\n                            <div class=\""close icon box-close-white\""><\/div>\n            \n                            <div class=\""dialog-pointer\""><\/div>\n            \n                            <div class=\""hd\"">Disclaimer<\/div>\n            \n            <div class=\""bd\"">\n                        <div id=\""article-disclaimer\""><\/div>\n                    <\/div>\n\n                    <\/div>\n\n        "";
                        while (div.children.length > 0) {
                            parent.appendChild(div.children[0]);
                        }

                        
                            DN.forms.init();

                        
                                            };

                    if (DN.DOMReady) {
                        func();
                    } else {
                        DN.onDOMReady.bind(func);
                    }

                })();
            </script>",CREDIT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d8ppsk9jlwz1siyg70ap",,2017-12-28T12:11:32-05:00,Chase Sapphire Preferred® Card,2167586,
https://www.dealnews.com/Bath-Body-Works-Semi-Annual-Sale-Up-to-75-off-20-off/2168213.html,4,Up to 75% off + 20% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168213"">Bath &amp; Body Works</a> takes <strong>up to 75% off</strong> sitewide during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088413,2168213"">Semi-Annual Sale</a>. (Prices are as marked.) Plus, cut an <b>extra 20% off</b> via coupon code ""DISCOVER20"". Shipping adds a flat <strong>$5.99</strong> for orders over $10. (Shipping costs $9.99 for orders of $10 or less.) Deal ends December 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1693/Bath-Body-Works/"">Bath &amp; Body Works Coupons</a>.</p>",BEAUTY,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wxtiarrwkcppvnvjelqh",,2017-12-29T10:43:56-05:00,Bath & Body Works Semi-Annual Sale,2168213,
https://www.dealnews.com/Degree-Womens-2.6-oz.-Antiperspirant-4-Pack-for-5-free-shipping/2168219.html,3,$5,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168219"">Degree Women's Dry Protection 2.6-oz. Antiperspirant 4-Pack</a> in Pure Clean for <strong>$5.19</strong> with <strong>free shipping</strong>, via the directions below. That's the lowest price we could find for this quantity by $10. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168219"">Degree Women's Dry Protection 2.6-oz. Antiperspirant 4-Pack</a> for $7.99
 </li>
 <li>clip the on-page coupon
 </li>
 <li>checkout via Subscribe &amp; Save for a final price of <strong>$5.19</strong>
 </li>
</ol>",PERSONAL CARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qnzenhxst5bx47wornjw",free shipping,2017-12-29T10:43:48-05:00,Degree Women's 2.6-oz. Antiperspirant 4-Pack,2168219,
https://www.dealnews.com/LG-4.2-1-000-W-3-D-Blu-ray-Home-Theater-System-for-339-free-shipping/2168201.html,3,$339,,"Dell Small Business offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168201"">LG 4.2-Channel 1,000-watt 3D Blu-ray Home Theater System</a> for <strong>$339</strong> with <strong>free shipping</strong>. That's tied with last week's mention as the lowest outright price we've seen. (It's the best today by $160.) The system includes two Tallboy 39"" 500-watt wired speakers with built-in subwoofers, and a 3D smart Blu-ray player that features Ethernet, LG Smart TV (with access to Netflix, Hulu Plus, Amazon Instant Video, etc.), Bluetooth, an FM radio tuner, USB, and one HDMI input.",HOME THEATER SYSTEMS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sswkguloozpuoqo1dxzd",free shipping,2017-12-29T10:38:03-05:00,"LG 4.2 1,000W 3D Blu-ray Home Theater System",2168201,
https://www.dealnews.com/Oneida-Nadine-14-oz.-Crystal-Wine-Goblet-for-3-free-shipping/2168222.html,3,$3,True,"Oneida offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168222"">Oneida Nadine 14-oz. Crystal Wine Goblet</a> for $3.99. Coupon code ""DEALNEWSFREE"" cuts that to <strong>$3.19</strong> and bags <strong>free shipping</strong>. That's a savings of $14 and the lowest price we could find. It's dishwasher-safe. Deal ends December 30.",KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zge9zaap3nbmczvhqic6",free shipping,,Oneida Nadine 14-oz. Crystal Wine Goblet,2168222,2017-12-29T12:47:00-05:00
https://www.dealnews.com/Refurb-Nikon-Key-Mission-170-4-K-Action-Camera-for-189-free-shipping/2168210.html,3,$189,,"BuyDig offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168210"">Nikon KeyMission 170 4K WiFi Action Camera</a> for <strong>$189</strong> with <strong>free shipping</strong>. That's $160 under the lowest price we could find for a new unit, although most sellers charge at least $397 for a new one. It's shockproof, freeze-proof, and waterproof to 33 feet without a housing. Features include a 1.5"" LCD, 170° wide-angle lens, 4K video recording at 30fps, 8-megapixel still image resolution, microphone, 802.11g wireless, Bluetooth 4.1, microSDXC card slot, micro HDMI, and rechargeable Li-ion battery. Deal ends January 4.<br>
<br>
Note: A 90-day Nikon warranty applies.",DIGITAL CAMCORDERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xptzopluegdz8512b2r3",free shipping,2017-12-29T10:30:21-05:00,Refurb Nikon KeyMission 170 4K Action Camera,2168210,
https://www.dealnews.com/LG-Loudr-Audio-System-for-130-free-shipping/2168207.html,3,$130,,"Dell Small Business offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168207"">LG Loudr Audio System</a> for <b>$129.99</b> with <b>free shipping</b>. That's tied with our mention from a week ago and the lowest price we could find by $6. It features a CD player, AM/FM tuner, Bluetooth, and USB 2.0.",AUDIO COMPONENTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cgcnhat4zryvcgfyfbu5",free shipping,2017-12-29T10:21:31-05:00,LG Loudr Audio System,2168207,
