hotness,description,time_published,editors_choice,time_modified,shipping,url,uuid,price,category,picture_url,title
1,"As one of its daily deals, That Daily Deals offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170676"">Royal Sport 24-oz. Shaker Bottle</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093654,2170676"">Royal Sport Whey Isolate 20-Gram Single Serving Protein Powder 5-Pack</a> for <strong>$11.99</strong> with <strong>free shipping</strong>. That's $18 off and the lowest price we could find. Deal ends today.",2018-01-03T06:57:21-05:00,,,free shipping,https://www.dealnews.com/Royal-Sport-24-oz.-Shaker-w-Whey-Protein-for-12-free-shipping/2170676.html,2170676,$12,SPORTS & FITNESS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mooeofofe4oarpe05uus",Royal Sport 24-oz. Shaker w/ Whey Protein
,"Online only, open a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170964"">TD Bank Premier Checking℠ account</a> today and <strong>earn $300</strong> when you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094359,2170964"">receive direct deposits of $2,500 or more</a> within 60 days of opening your account. TD Premier Checking℠ features a $0 monthly maintenance fee with $2,500 minimum daily balance, free Mobile Banking with Mobile Deposit, and free money orders, official bank checks, stop payments, paper statements with check images, and incoming wire transfers.<br>
<br>
Open a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094362,2170964"">TD Bank Convenience Checking℠ account</a> today and <strong>earn $150</strong> when you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094365,2170964"">receive direct deposits of $500 or more</a> within 60 days of opening your account. TD Convenience Checking℠ features a <strong>$0 monthly maintenance fee</strong> with $100 minimum daily balance, a discount on your first order of checks, access at thousands of TD ATMs in the U.S. and Canada, Mobile Banking with Mobile Deposit, and Online Banking and free Bill Pay with e-bills.",2018-01-03T11:05:18-05:00,,,,"https://www.dealnews.com/lw/click.html?20,2,2170964",2170964,Earn up to $300,FINANCIAL SERVICES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sahvkkuzzgqxs1wsugpv",TD Bank Checking℠ Accounts
3,"Merry-Go via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170760"">iSelector Mini WiFi Smart Plug</a> for $17.99. Coupon code ""UIUAAZJR"" cuts it to <strong>$12.59</strong>. With <strong>free shipping</strong> for Prime members, that's $5 off and the lowest price we could find. It connects with the Jinvoo app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093735,2170760"">iOS</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093738,2170760"">Android</a>. Deal ends February 3.",,,2018-01-03T11:58:17-05:00,free shipping w/ Prime,https://www.dealnews.com/iSelector-Mini-Wi-Fi-Smart-Plug-for-13-free-shipping-w-Prime/2170760.html,2170760,$13,POWER MANAGEMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/chgr5p6p82tduvpbzc9f",iSelector Mini WiFi Smart Plug
4,"Pioneer TEC via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170751"">PioneerHiker Backpack</a> in several colors (Army Green pictured) for $29.99. Coupon code ""WP9SQ4ZT"" cuts that to <strong>$14.99</strong>. With <strong>free shipping</strong>, that's $15 off and the best price we could find. It features adjustable straps, a main compartment, two front pockets, two waist pockets, and two mesh pockets. Deal ends January 13.",,,2018-01-03T16:50:06-05:00,free shipping,https://www.dealnews.com/Pioneer-Hiker-Backpack-for-15-free-shipping/2170751.html,2170751,$15,BACKPACKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/idwbpqsjlpriqw5aijdy",PioneerHiker Backpack
2,"Sam's Club discounts a selection of Quicken 2018 2-Year Subscriptions for Windows and Mac, as listed below. (Non-members pay an extra 10%.) Opt for in-store <strong>pickup</strong> to avoid the $5.40 shipping charge. Deal ends January 28. The offers:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170670"">Quicken Deluxe 2018 2-Year Subscription for PC/Mac</a> from <strong>$44.86</strong> (pictured, low by $15)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093648,2170670"">Quicken Premier 2018 2-Year Subscription for PC/Mac</a> from <strong>$69.86</strong> (low by $20)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093651,2170670"">Quicken Home, Business &amp; Rental Property 2018 2-Year Subscription for PC</a> from <strong>$89.86</strong> (low by $23)
 </li>
</ul>",2018-01-03T06:43:48-05:00,,,pickup at Sam's Club,https://www.dealnews.com/Quicken-2018-2-Year-Subscriptions-for-PC-Mac-from-45-pickup-at-Sams-Club/2170670.html,2170670,from $45,SOFTWARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ystsl58axw2cx6drif4u",Quicken 2018 2-Year Subscriptions for PC/Mac
2,"Jos. A Bank offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170652"">Jos. A. Bank Men's Big &amp; Tall Signature Collection Pima Cotton V-Neck Sweater</a> in several colors (Oatmeal pictured) for <strong>$19</strong>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093636,2170652"">join</a>.) That's $81 off list and the lowest price we could find. It's available in select sizes from <del>XL</del> 3XL to 4XL.<br>
<br>
Note: It's also available in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093639,2170652"">regular sizes</a> for the same price.",,,2018-01-03T11:57:06-05:00,free shipping,https://www.dealnews.com/Jos.-A.-Bank-Mens-Big-Tall-V-Neck-Sweater-for-19-free-shipping/2170652.html,2170652,$19,SWEATERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rlfclf1levrfs6kjrvmz",Jos. A. Bank Men's Big & Tall V-Neck Sweater
2,"Nova Tech US via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170748"">VoltCube 150-watt Car Power Inverter</a> for $16.95. Coupon code ""7WVO436B"" cuts the price to <strong>$13.56</strong>. With <strong>free shipping</strong> for Prime members, that's the lowest price we could find by $6, although we saw it for a buck less last month. It provides 150 watts of continuous DC to AC conversion, two USB ports, and AC outlets for multi-purpose charging. Deal ends January 15.<br>
<br>
You can also purchase the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093717,2170748"">400-watt version</a> for <strong>$27.19</strong> via the above coupon with <strong>free shipping</strong>. That's a $7 savings.",2018-01-03T06:31:29-05:00,,,free shipping w/ Prime,https://www.dealnews.com/Volt-Cube-150-W-Car-Power-Inverter-for-14-free-shipping-w-Prime/2170748.html,2170748,$14,AUTOMOTIVE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oymelgbwipehvuqzkeq7",VoltCube 150W Car Power Inverter
3,"Bedshe via Amazon takes <strong>40% off</strong> the Bedsure Diamond-Pattern Duvet Cover Set in various sizes and colors via coupon code ""722W43DO"", as listed below. Plus, Prime members receive <strong>free shipping</strong>. It includes a duvet cover and two shams (twin includes one sham). Deal ends January 7. The sizes, with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170745"">Twin</a> for <strong>$11.99</strong> ($8 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093711,2170745"">Full/Queen</a> for <strong>$16.19</strong> ($11 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093714,2170745"">King</a> for <strong>$17.99</strong> ($12 off)
 </li>
</ul>",,,2018-01-03T16:52:44-05:00,free shipping w/ Prime,https://www.dealnews.com/Bedsure-Diamond-Pattern-Duvet-Cover-Set-from-12-free-shipping-w-Prime/2170745.html,2170745,from $12,BEDDING,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hzjsenekkpw7cvdmvoiq",Bedsure Diamond-Pattern Duvet Cover Set
4,"Shively Sporting Goods via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170619"">adidas Men's Climalite Team Speed Basketball Training Pants</a> in Gray for <b>$21.99</b> with <b>free shipping</b>. That's tied with last week's mention, $33 off list, and the lowest price we could find. They're available in sizes from L to XXL.",,,2018-01-03T15:36:23-05:00,free shipping,https://www.dealnews.com/adidas-Mens-Climalite-Pants-Large-sizes-for-22-free-shipping/2170619.html,2170619,$22,ACTIVEWEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tvbcmtwh0xvyadeyg2pk",adidas Men's Climalite Pants (Large sizes)
4,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170742"">Gap</a> takes <strong>up to 60% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093705,2170742"">men's, women's, and kids' styles</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093708,2170742"">Great Big Winter Sale</a>. Even better, cut an <strong>extra 40% off</strong> via coupon code ""HAPPY"". Plus, coupon code ""ITSFREE"" bags <strong>free shipping</strong> (adding a savings of $7 for orders under $50). Deal ends January 8.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s319/Gap/"">Gap Coupons</a>.</p>",,,2018-01-03T15:36:13-05:00,free shipping,https://www.dealnews.com/Gap-Great-Big-Winter-Sale-Up-to-60-off-40-off-free-shipping/2170742.html,2170742,Up to 60% off + 40% off,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vhp187pny4oevdo8en9w",Gap Great Big Winter Sale
3,"Pisen Electronics via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170637"">Pisen International Travel 4-Port USB Charger</a> in Black or White for $13.99. Coupon code ""OELF7FO4"" cuts it to <strong>$9.09</strong>. With <strong>free shipping</strong> for Prime members, that's $4 under last month's mention, $5 off list, and the lowest price we could find. It includes a UK plug, EU plug, and US plug. Deal ends January 14.",,,2018-01-03T16:52:05-05:00,free shipping w/ Prime,https://www.dealnews.com/Pisen-International-Travel-4-Port-USB-Charger-for-9-free-shipping-w-Prime/2170637.html,2170637,$9,CELL PHONE CHARGERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ixuoa1udosadua4erpc6",Pisen International Travel 4-Port USB Charger
3,"As one of its daily deals, Amazon takes <strong>up to 80% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170625"">Kindle eBooks</a>, with deals starting from <strong>99 cents</strong>. Featured titles include <i>Ali: A Life</i> (pictured), <i>Tribe of Mentors: Short Life Advice from the Best in the World</i>, and <i>You Do You: How to Be Who You Are and Use What You've Got to Get What You Want</i>. Deal ends today.",,,2018-01-03T16:47:48-05:00,,https://www.dealnews.com/Kindle-eBooks-at-Amazon-Up-to-80-off-from-1/2170625.html,2170625,"Up to 80% off, from $1",EBOOKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pzx836ptuny4llk53mdb",Kindle eBooks at Amazon
3,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170712"">Natrogix 8.5-oz. Green Superfood Powder</a> in Chocolate for $14.99. Coupon code ""LZ9WN5YT"" cuts that to <strong>$10.94</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's tied with our mention of another flavor from two weeks ago and the lowest price we could find for any flavor by $15. Deal ends January 13.",,,2018-01-03T16:47:39-05:00,free shipping w/ Prime,https://www.dealnews.com/Natrogix-8.5-oz.-Green-Superfood-Powder-for-11-free-shipping-w-Prime/2170712.html,2170712,$11,SUPPLEMENTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kawi3hfqh5qejvdqr10x",Natrogix 8.5-oz. Green Superfood Powder
2,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170733"">Caravan Sports Zero Gravity Chair 2-Pack</a> in Beige or Blue for <strong>$59.98</strong> with <strong>free shipping</strong>. (Non-members pay a $6 surcharge.) That's the lowest price we could find by $8. (For further comparison, we saw one chair for $27 in September.) Each features a 300-lb. capacity and folds for storage. Deal ends January 7.",2018-01-03T06:07:58-05:00,,,free shipping,https://www.dealnews.com/Caravan-Zero-Gravity-Chair-2-Pack-from-60-free-shipping/2170733.html,2170733,from $60,PATIO CHAIRS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pu9hmxjm2tmdabloeekr",Caravan Zero Gravity Chair 2-Pack
5,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170739"">Home Depot</a> cuts <strong>up to 40% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093696,2170739"">bedding, furniture, decor, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093699,2170739"">White Sale</a>. Choose in-store <strong>pickup</strong> to dodge the shipping fees, which start around $5.99, or bag free shipping on orders of $45 or more. (Larger items may incur additional fees.)<br>
<br>
Note: Coupon code ""MOREDECOR"" may bag extra discounts on select home accent and wall decor orders, but we couldn't find any eligible items.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s958/Home-Depot/"">Home Depot Coupons</a>.</p>",,,2018-01-03T14:36:03-05:00,free shipping w/ $45,https://www.dealnews.com/Home-Depot-White-Sale-Up-to-40-off-free-shipping-w-45/2170739.html,2170739,Up to 40% off,HOME & GARDEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t4ri2iy3xr4frght7n3w",Home Depot White Sale
2,"Dick's Sporting Goods offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170727"">Field &amp; Stream Camo Treestand Gear Bag 2-Pack</a> for <strong>$9.99</strong>. Choose in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $5 off list and the lowest price we could find. Each bag features a nylon coil zipper and adjustable straps.",2018-01-03T05:53:08-05:00,,,pickup at Dick's,https://www.dealnews.com/Field-Stream-Camo-Treestand-Gear-Bag-2-Pack-for-10-pickup-at-Dicks/2170727.html,2170727,$10,CAMPING & OUTDOORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vvxxoeahujuax7aaomai",Field & Stream Camo Treestand Gear Bag 2-Pack
3,"Loctek via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170721"">Loctek P2 Mobile TV Floor Cart for 32""-70"" TVs</a> for $369.99. Coupon code ""P2TVCART"" cuts the price to <strong>$319.99</strong>. With <strong>free shipping</strong>, that's $50 off list and the lowest price we could find. It holds TVs up to 99 lbs. and features an adjustable bottom shelf and removable top shelf. Deal ends January 19.",,,2018-01-03T16:44:26-05:00,free shipping,https://www.dealnews.com/Loctek-Mobile-TV-Floor-Cart-for-32-70-TVs-for-320-free-shipping/2170721.html,2170721,$320,TV STANDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tuv4ksb6av7adlkflwqg","Loctek Mobile TV Floor Cart for 32""-70"" TVs"
2,"Nova Tech US via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170685"">Tec.Bean Digital Blood Pressure Monitor</a> for $35.99. Coupon code ""SEU4W3SH"" cuts it to <strong>$24.83</strong>. With <strong>free shipping</strong>, that's $2 less than last month's mention, $11 off, and the lowest price we could find. It features storage for two users' 90 most recent readings, an LCD display, and irregular heartbeat detection. Deal ends March 31.",2018-01-03T05:46:45-05:00,,,free shipping,https://www.dealnews.com/Tec.Bean-Digital-Blood-Pressure-Monitor-for-25-free-shipping/2170685.html,2170685,$25,MEDICINE & MEDICAL,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wkf84cvr1vzw2zyj37wk",Tec.Bean Digital Blood Pressure Monitor
