price,title,shipping,time_modified,category,url,editors_choice,time_published,description,picture_url,hotness,uuid
preorders for $200,Massdrop x Sennheiser HD 6XX Headphones,free shipping,2018-01-02T07:52:20-05:00,HEADPHONES,https://www.dealnews.com/Massdrop-x-Sennheiser-HD-6-XX-Headphones-preorders-for-200-free-shipping/2169797.html,,,"Massdrop offers preorders of the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169797"">Massdrop x Sennheiser HD 6XX Headphones</a> in Midnight Blue for <strong>$199.99</strong> with <strong>free shipping</strong>. That's tied with our mention from November as the lowest price we've seen. (It's also $106 under the best deal we could find for the similar Sennheiser HD 650 headphones.)<br>
<br>
Based on the classic Sennheiser HD 650 Headphones, these <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091767,2169797"">extremely well-reviewed</a> open-back headphones feature the same drivers and architecture, updated with a 6-foot detachable cable with 3.5mm plug and midnight blue colorway. They offer a 10Hz to 41kHz frequency response, 300-ohm impedance, and aluminum voice coils.<br>
<br>
Note: They have an estimated ship date of March 28.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rowbvbtgqdjis56gaou3",2,2169797
$10,WorkChoice 50ft 16/3 Outdoor Extension Cord,pickup at Walmart,2018-01-02T09:56:30-05:00,EXTENSION CORDS & POWER STRIPS,https://www.dealnews.com/Work-Choice-50-ft-16-3-Outdoor-Extension-Cord-for-10-pickup-at-Walmart/2169725.html,,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169725"">WorkChoice 50-Foot SJTW 16/3 Outdoor Extension Cord</a> in Green for <b>$9.97</b>. Opt for in-store <b>pickup</b> to avoid the $5.99 shipping fee. That's tied with last week's mention and the lowest price we could find by $11. This 3-wire grounded cord includes a Velcro strap for storage.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ammxvpq1suuiwc2fovjn",3,2169725
20% to 50% off,Clinique Beauty Sets at Macy's,free shipping,2018-01-02T09:43:09-05:00,BEAUTY,https://www.dealnews.com/Clinique-Beauty-Sets-at-Macys-20-to-50-off-free-shipping/2169893.html,,,"Macy's takes <b>20% to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091815,2169893"">Clinique beauty sets</a>. (Prices are as marked.) Plus, these items bag <b>free shipping</b>. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169893"">Clinique 5-Piece Pick Your Party Lipstick Set</a> for <b>$18.75</b> (pictured, $6 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091812,2169893"">Clinique 3-Piece Super Skincare Gift Set</a> for <b>$48.37</b> (low by $7)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yaleeit0flggtd3vcecl",4,2169893
$25,Reebok Men's Work N Cushion 2.0 Shoes (Wide),free shipping,2018-01-02T09:42:27-05:00,SHOES,https://www.dealnews.com/Reebok-Mens-Work-N-Cushion-2.0-Shoes-Wide-for-25-free-shipping/2169887.html,,,"Reebok via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169887"">Reebok Men's Work N Cushion 2.0 Walking Shoes</a> in Black for <strong>$24.99</strong> with <strong>free shipping</strong>. That's tied with our mention from a week ago and the lowest price we could find for any color now by $17. They're available in extra-wide sizes 10.5 and 13 only.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e288y6av9w9eavdec0vg",4,2169887
"Buy 1 pizza, get 2nd free",Blaze Pizza mobile coupon,,2018-01-02T09:41:58-05:00,RESTAURANTS,https://www.dealnews.com/Blaze-Pizza-mobile-coupon-Buy-1-pizza-get-2-nd-free/2169890.html,,,"At participating <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169890"">Blaze Pizza</a> restaurants, buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091791,2169890"">one pizza</a> and get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091794,2169890"">second pizza</a> for <strong>free</strong> when you order via its mobile app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091797,2169890"">iPhone</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091800,2169890"">Android</a> and apply coupon code ""workworkwork"". (You may need to register your email address <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091803,2169890"">here</a> to use the coupon.) <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091806,2169890"">Click here</a> to find your nearest location. Deal ends February 13.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfheuo5ee6caiglyjt17",4,2169890
$280,Glycine Men's Combat 6 36mm Auto Watch,free shipping,2018-01-02T09:55:58-05:00,WATCHES,https://www.dealnews.com/Glycine-Mens-Combat-6-36-mm-Auto-Watch-for-280-free-shipping/2169884.html,,,"Massdrop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169884"">Glycine Men's Combat 6 36mm Automatic Watch</a> in Black or Silver (Black/Leather pictured) for <strong>$279.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $410. It features automatic movement, a stainless steel case, choice of leather or stainless steel strap, date display, and water resistance. Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qljzc0ja0bzuv0m8vink",3,2169884
$129,Mountain Hardwear Men's / Women's Jacket,free shipping,2018-01-02T11:59:04-05:00,COATS,https://www.dealnews.com/Mountain-Hardwear-Mens-Womens-Jacket-for-129-free-shipping/2169881.html,True,,"Mountain Hardwear offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169881"">Mountain Hardwear Men's</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091785,2169881"">Women's MetaTherm Down Jacket</a> in several colors (Cote Du Rhone pictured) for $229.98. Coupon code ""MHWDEC260"" cuts that to <strong>$128.79</strong>. Plus, Elevated Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091788,2169881"">join</a>.) That's $196 off and tied with our mention from a week ago as the lowest price we could find. It's available in men's sizes S to XXL and women's sizes XS to XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qiuayini97pwiyvz1bzo",4,2169881
$50 off $200,Reebok coupon,free shipping,2018-01-02T07:51:34-05:00,CLOTHING & ACCESSORIES,https://www.dealnews.com/Reebok-coupon-50-off-200-free-shipping/2169794.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169794"">Reebok</a> takes an <strong>extra $50 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091770,2169794"">$200 or more</a> via coupon code ""2018"". Even better, it stacks with already-discounted <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091764,2169794"">sale items</a>. Plus, qualifying orders bag <strong>free shipping</strong>. Some exclusions may apply. Deal ends January 3.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s908/Reebok/"">Reebok Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/f0uamiexxingllsidi78",1,2169794
Free access to all parks,Upcoming: National Park Service,,2018-01-02T09:38:18-05:00,THINGS TO DO,https://www.dealnews.com/Upcoming-National-Park-Service-Free-access-to-all-parks/2169755.html,,,"On January 15, the National Park Service will allow <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169755"">entrance to more than 400 national parks</a> (Joshua Tree National Park pictured) for <b>free</b> in celebration of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091626,2169755"">Martin Luther King, Jr. Day</a>. That's a savings of up to $30 (at Grand Canyon National Park, the most expensive national park) -- or perhaps even more, if the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091629,2169755"">National Park Service's proposal</a> goes into effect.<br>
<br>
Note: Admission will also be free on April 21 (first day of National Park Week), September 22 (National Public Lands Day), and November 11 (Veterans Day). Admission to most national parks is usually free; <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091632,2169755"">click here</a> for a list of parks that offer free admission these days.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lnu97lmvvqckthyyqr4u",3,2169755
$19,Lemfo Men's LF19 Digital Smartwatch,free shipping,2018-01-02T09:36:56-05:00,SMARTWATCHES,https://www.dealnews.com/Lemfo-Mens-LF19-Digital-Smartwatch-for-19-free-shipping/2169878.html,,,"Lemfo via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169878"">Lemfo Men's LF19 Digital Smartwatch</a> for $28.99. Coupon code ""6T4UEX3P"" cuts that to <strong>$18.84</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $8, although we saw it for $2 less in November. It's compatible with iOS and Android and features activity, distance, and calorie tracking, app notifications, and water resistance to 165 feet. Deal ends January 15.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lqv696c4wt0ghmzzw9u0",4,2169878
$3 w/ $25 purchase,Folgers Half-Caff Ground Coffee 25-oz. Jar,free shipping w/ Prime,2018-01-02T09:36:01-05:00,COFFEE,https://www.dealnews.com/Folgers-Half-Caff-Ground-Coffee-25-oz.-Jar-for-3-w-25-purchase-free-shipping-w-Prime/2169875.html,,,"With orders of $25 or more, Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169875"">Folgers Half-Caff Ground Coffee 25.4-oz. Jar</a> in Medium Roast for <strong>$3.41</strong> with <strong>free shipping</strong>. That's $3 under what you'd pay in-store locally.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.<br>
<br>
Stocking up? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091782,2169875"">Sam's Club</a> charges the same but with a two-item minimum.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rtm46lbofyf1k2fzzf4c",4,2169875
$48,Sperry Men's Cutwater Deck Boots,free shipping,2018-01-02T11:58:17-05:00,SHOES,https://www.dealnews.com/Sperry-Mens-Cutwater-Deck-Boots-for-48-free-shipping/2169872.html,True,,"Sperry offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169872"">Sperry Men's Cutwater Deck Boots</a> in several colors (Grey/Black pictured) for <strong>$47.98</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $22. They're available in select sizes from 7 to 14.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vhcylpfzl6omzn21ecwy",4,2169872
$35,Fisher-Price Disney Rapunzel's Musical Tower,free shipping,2018-01-02T07:54:13-05:00,TOYS & HOBBIES,https://www.dealnews.com/Fisher-Price-Disney-Rapunzels-Musical-Tower-for-35-free-shipping/2169866.html,,,"Shopping Prime via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169866"">Fisher-Price Little People Disney Princess Rapunzel's Flynn Figure Musical Tower</a> for <strong>$34.97</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $10. It features Rapunzel and Flynn figures, a crank elevator, and a musical fireplace.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v0zkrurrnkl3kgqrof9d",1,2169866
$6 w/ $25 purchase,Guardians of the Galaxy Music Mix Star-Lord,free shipping w/ Prime,2018-01-02T10:20:50-05:00,TOYS & HOBBIES,https://www.dealnews.com/Guardians-of-the-Galaxy-Music-Mix-Star-Lord-for-6-w-25-purchase-free-shipping-w-Prime/2169863.html,,,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169863"">Marvel Guardians of the Galaxy Electronic Music Mix Star-Lord</a> for <s>$5.25</s> <strong>$5.54</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $3. It includes the figure, two accessories, and a mix tape. It requires two AA batteries, included.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/i57wdcniedqcbpry0qtm",3,2169863
$6 w/ $25 purchase,Minecraft Birch Forest Biome Playset,free shipping w/ Prime,2018-01-02T10:24:32-05:00,TOYS & HOBBIES,https://www.dealnews.com/Minecraft-Birch-Forest-Biome-Playset-for-6-w-25-purchase-free-shipping-w-Prime/2169860.html,,,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169860"">Minecraft Birch Forest Biome Playset</a> for <s>$6.17</s> <strong>$6.07</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2. It includes a witch on fire figure, birch tree, two wall panels, floor, and lava tiles.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ndf1o6ljwncmg72aawhu",2,2169860
$7 w/ $25 purchase,Star Wars Kylo Ren Electronic Figure,free shipping w/ Prime,2018-01-02T11:57:27-05:00,TOYS & HOBBIES,https://www.dealnews.com/Star-Wars-Kylo-Ren-Electronic-Figure-for-7-w-25-purchase-free-shipping-w-Prime/2169857.html,True,,"With orders of $25 or more, Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169857"">Star Wars Kylo Ren Electronic Figure</a> for <s>$7.24</s> <strong>$7.06</strong> with <strong>free shipping</strong>. That's $4 under last week's mention and the lowest price we could find by $4. It features over 60 motion-activated sound effects and phrases and a light-up lightsaber.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091779,2169857"">Star Wars: Rogue One Electronic Duel Imperial Death Trooper</a> for <s>$7.29</s> <strong>$7.13</strong> with <strong>free shipping</strong>. That's $2 under last week's mention and the lowest price we could find by $7. This 12"" figure features lights and sound effects.<br>
<br>
Note: These items are part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bsbarpm4vtloyj8dnxuu",3,2169857
$6 w/ $25 purchase,Cars 3 Talkin' Race Pals Lightning McQueen,free shipping w/ Prime,2018-01-02T11:56:45-05:00,TOYS & HOBBIES,https://www.dealnews.com/Cars-3-Talkin-Race-Pals-Lightning-Mc-Queen-for-6-w-25-purchase-free-shipping-w-Prime/2169851.html,True,,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169851"">Just Play Cars 3 Talkin' Race Pals Lightning McQueen Plush</a> for <s>$5.37</s> <strong>$6</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $15. It requires three AA batteries, included.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tfi5bzwg3d6hnulvhvn6",3,2169851
$14,Maisto RC Rock Crawler Extreme Vehicle,free shipping w/ Prime,2018-01-02T11:56:20-05:00,TOYS & HOBBIES,https://www.dealnews.com/Maisto-RC-Rock-Crawler-Extreme-Vehicle-for-14-free-shipping-w-Prime/2169854.html,True,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169854"">Maisto Remote Control Rock Crawler Extreme Vehicle</a> for <s>$13.32</s> with <strong>free shipping</strong>. That's $8 under our mention from a year ago, $12 off list, and the lowest price we've seen. It features front and rear articulated suspension, three motors, and a lightweight body.<br>
<br>
<i>Update</i>: The price has increased to <strong>$14.01</strong>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y6cvgutqnp8c8ntenfgd",4,2169854
$13,Kuu Kuu Harajuku HJ5 Concert Stage,pickup at Walmart,2018-01-02T11:55:27-05:00,TOYS & HOBBIES,https://www.dealnews.com/Kuu-Kuu-Harajuku-HJ5-Concert-Stage-for-13-pickup-at-Walmart/2169848.html,True,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169848"">Kuu Kuu Harajuku HJ5 Concert Stage</a> for <strong>$12.97</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091776,2169848"">Amazon</a> charges the same.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $38. It features multiple themed play areas and accessories including a microphone, a G doll, and six Harajuku charms. You can also place a smart phone in the stand to magnify the sound.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tpji9lxqcvp1yffucrgs",1,2169848
