time_published,uuid,shipping,hotness,url,picture_url,time_modified,editors_choice,title,category,description,price
,2167940,free shipping,4,https://www.dealnews.com/21-pc-Universal-Disc-Brake-Caliper-Tool-Kit-for-19-free-shipping/2167940.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vmhiklkowmqgylyy467r",2017-12-29T04:08:59-05:00,,21pc Universal Disc Brake Caliper Tool Kit,AUTOMOTIVE,"Yallstore via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167940"">21-Piece Universal Disc Brake Caliper Tool Kit</a> for <strong>$18.89</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2, outside of the mention below. It enables the rewinding of pistons back into the core on most disc brake calipers and includes right and left hand threaded rewind tools, two pin fixed drives, and 17 adapters.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087933,2167940"">Alienbid via eBay</a> has it for $19.55 with free shipping.",$19
,2167952,pickup at Walmart,3,https://www.dealnews.com/Bandit-Guns-Pistol-Pete-Kit-for-7-pickup-at-Walmart/2167952.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/buuojsqpgamb2qouxwos",2017-12-29T09:08:24-05:00,True,Bandit Guns Pistol Pete Kit,TOYS & HOBBIES,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167952"">Bandit Guns Pistol Pete Kit</a> for <strong>$6.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $13. It shoots rubber bands up to 20 feet.",$7
2017-12-28T21:35:43-05:00,2167949,free shipping w/ Prime,3,https://www.dealnews.com/Wow-Wee-Sesame-Street-Elmoji-Coding-Robot-for-20-free-shipping-w-Prime/2167949.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gl6bb4f1qa3qmrg9pipw",,,WowWee Sesame Street Elmoji Coding Robot,TOYS & HOBBIES,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167949"">WowWee Sesame Street Elmoji Junior Coding Robot</a> in Red for <strong>$19.93</strong> with <b>free shipping</b>. That's a $3 drop from three days ago and the lowest price we could find. It develops STEM skills using an emoji-based coding language and can be used in conjunction with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087936,2167949"">Elmoji iOS</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087939,2167949"">Android</a> app.",$20
,2167937,free shipping,3,https://www.dealnews.com/Refurb-Amazon-Tap-for-60-free-shipping/2167937.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/abk3jkznsws1v5d4al8f",2017-12-29T09:07:03-05:00,True,Refurb Amazon Tap,STREAMING MEDIA PLAYERS,"Amazon offers its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167937"">Amazon Tap</a> for <strong>$59.99</strong> with <strong>free shipping</strong>. That's tied with our mention from three weeks ago as the lowest price we've seen for it in any condition. (It's $30 under the best deal we could find for a new one, although most retailers charge around $130.)<br>
<br>
The Tap can play music, provide information, read the news, set alarms, and control smart home devices via button-activated voice control (with the same Alexa Voice Service used in the Echo). It features a single microphone, dual 1.5"" drivers, dual passive radiators, 802.11n wireless, Bluetooth, 360° omnidirectional audio, and rechargeable battery with up to nine hours of playback per charge.<br>
<br>
Note: A 1-year Amazon warranty applies.",$60
2017-12-29T00:01:00-05:00,2167796,free shipping w/ $70,,https://www.dealnews.com/Myprotein-coupon-35-off-sitewide-free-shipping-w-70/2167796.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jkfhnp1xdc9j6hgldp8",,,Myprotein coupon,HEALTH,"Ending today, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167796"">Myprotein</a> cuts <strong>35% off</strong> sitewide via coupon code ""35OFF"". Shipping adds <strong>$4.99</strong>, but orders of $70 or more bag free shipping. Some exclusions may apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s41587/Myprotein/"">Myprotein Coupons</a>.</p>",35% off sitewide
2017-12-28T20:53:25-05:00,2167763,free shipping,3,https://www.dealnews.com/Whitmor-Supreme-5-Tier-Shelving-Unit-for-54-free-shipping/2167763.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hcshoj8a09ovoxrpewyo",,,Whitmor Supreme 5-Tier Shelving Unit,HOME & GARDEN,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167763"">Whitmor Supreme 5-Tier Shelving Unit</a> in Chrome for <b>$53.99</b> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087537,2167763"">Jet.com</a> has it for the same.) That's the lowest price we could find by $8. It measures 14"" x 36"" x 72"".",$54
2017-12-28T20:52:07-05:00,2167772,free shipping,3,https://www.dealnews.com/Amazon-Basics-20-Ripstop-Wheeled-Duffel-for-62-free-shipping/2167772.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ituvwaewzoliibwxnivz",,,"AmazonBasics 20"" Ripstop Wheeled Duffel",LUGGAGE & TRAVEL GEAR,"Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167772"">AmazonBasics 20"" Ripstop Wheeled Duffel</a> for <strong>$61.97</strong> with <strong>free shipping</strong>. That's $18 off and the lowest price we could find. It features sides and a base made of 1680D ripstop, multiple zippered front and main compartments, a telescopic handle, and a removable shoulder strap.",$62
,2167934,free shipping,4,https://www.dealnews.com/Yescom-Combination-Key-Lock-Box-for-18-free-shipping/2167934.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lllhsbrojgqyzrrpdnqw",2017-12-29T04:08:47-05:00,,Yescom Combination Key Lock Box,HOME SECURITY,"Yescom via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167934"">Yescom Combination Key Lock Box</a> for <strong>$17.90</strong> with <strong>free shipping</strong>. That's $21 off and the lowest price we could find. It features a wall mounted design, four resettable digits, and aluminum alloy construction.",$18
,2167928,pickup at Walmart,3,https://www.dealnews.com/Only-Girls-Girls-Blanket-Sleeper-for-4-pickup-at-Walmart/2167928.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w3qsuz2liaq1jxw60ury",2017-12-29T09:06:52-05:00,True,Only Girls Girls' Blanket Sleeper,KIDS' CLOTHES,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167928"">Only Girls Girls' Blanket Sleeper</a> in several colors (Red & Black pictured) for <strong>$4</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $9 off list and the lowest price we could find. It's available in sizes XS to XL.",$4
2017-12-28T20:34:23-05:00,2167922,$30 shipping,3,https://www.dealnews.com/72-x-30-Stainless-Steel-Work-Table-for-190-30-s-h/2167922.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qyafpvjsf4bgpovrkx8i",,,"72"" x 30"" Stainless Steel Work Table",KITCHEN,"Alienbid via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167922"">72"" x 30"" Stainless Steel Work Table</a> for <strong>$189.99</strong> plus <strong>$30</strong> for shipping. That's the lowest price we could find by $19, outside of the mention below. It features galvanized legs with adjustable non-marring feet.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087921,2167922"">Yallstore via eBay</a> has it for $223.99 with free shipping.",$190
,2167925,free shipping,3,https://www.dealnews.com/Garmin-Vivofit-2-Fitness-Band-w-Extra-Band-for-30-free-shipping/2167925.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vusfgx3b6ziletenc258",2017-12-29T09:05:59-05:00,True,Garmin Vivofit 2 Fitness Band w/ Extra Band,SPORTS & FITNESS,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167925"">Garmin Vivofit 2 Bluetooth Fitness Band</a> in Camo bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087930,2167925"">Vivofit 2 Replacement Band</a> in Brown for <strong>$29.99</strong> with <strong>free shipping</strong>. That's $10 under our July mention of another color and the lowest price we've seen for this fitness band. (It's the best deal now by $10.) This water-resistant fitness tracker monitors steps, calories, distance, and sleep and features a battery life of a year or more, stopwatch mode, audible alerts, and inactivity alerts. Deal ends January 5.",$30
,2167916,pickup at Walmart,4,https://www.dealnews.com/Gillette-Justice-League-Gift-Pack-for-10-pickup-at-Walmart/2167916.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bua7gsnkr23vqvgwasfb",2017-12-29T09:59:16-05:00,,Gillette Justice League Gift Pack,SHAVING & GROOMING,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167916"">Gillette Justice League Gift Pack</a> for <strong>$10</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's the lowest price we could find by $5. It includes a Fusion5 ProShield handle, two cartridges, 16-oz. Hydrator Body Wash, 3.8-oz. Clear Gel Cool Wave Antiperspirant & Deodorant, and 6-oz. Fusion Proglide Sensitve Ocean Breeze Shave Gel.<br>
<br>
Note Select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087924,2167916"">Target</a> stores have it in-store for the same price.",$10
,2167919,free shipping,4,https://www.dealnews.com/Kitchen-Aid-1-800-W-Convection-Countertop-Oven-for-190-free-shipping/2167919.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wk7suybscia08d034q68",2017-12-29T09:04:58-05:00,True,"KitchenAid 1,800W Convection Countertop Oven",SMALL APPLIANCES,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167919"">KitchenAid 1,800-watt Convection Digital Countertop Oven</a> in Aqua Sky for <strong>$189.99</strong> with <strong>free shipping</strong>. That's $38 under our mention from a year ago and the best deal we've seen for this model. (It's the lowest price we could find today by $90.) It features nine pre-programed functions, a 120-minute timer, and a non-stick cavity. It includes a 12"" multipurpose pan, 12"" broiling rack, and a drip tray.",$190
2017-12-28T19:56:07-05:00,2167913,free s&h w/beauty item,3,https://www.dealnews.com/Pyrex-Striped-4-Piece-Storage-Set-for-6-4-for-18-free-s-h-w-beauty-item/2167913.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iwlgynirkh4ncr19fnze",,,Pyrex Striped 4-Piece Storage Set,KITCHEN,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167913"">Pyrex Striped 4-Piece Storage Set</a> for $6.99. Coupon code ""JOY"" cuts it to <strong>$5.59</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087912,2167913"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's a slight drop from our June mention and the lowest price we could find by $4. It includes two 4-cup containers with lids. They're oven-, microwave-, refrigerator-, and dishwasher-safe.<br>
<br>
Note: You can also get <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087918,2167913"">four sets</a> for <strong>$17.96</strong> via coupon code ""JOY25"". (That's $4.49 per set.) Deal ends January 1.","$6, 4 for $18"
2017-12-29T00:01:00-05:00,2167754,$6 shipping,,https://www.dealnews.com/Goggles4-U-Prescription-Eyeglasses-for-free-6-s-h/2167754.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vawdyiqw6ofmza1rncii",,,Goggles4U Prescription Eyeglasses,GLASSES & CONTACT LENSES,"Goggles4U offers a complete pair of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167754"">non-designer prescription eyeglasses</a> (frames, 1.57 basic CR lenses) in various styles for $6.95. (Sort by price to see these deals.) Coupon code ""DNFREE"" drops the price to <strong>$0</strong>. Shipping adds <b>$5.95</b>. Additional upgrades are available at an extra cost, including tinted lenses, bifocals, and name-brand frames. Deal ends January 1.",free
2017-12-28T19:52:36-05:00,2167775,free shipping w/ Prime,2,https://www.dealnews.com/Farberware-Soft-Grip-Ceramic-Paring-Knife-for-6-free-shipping-w-Prime/2167775.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nbxaovzrklgkyunaxjsi",,,Farberware Soft Grip Ceramic Paring Knife,CUTLERY & FLATWARE,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167775"">Farberware Soft Grip Handle Ceramic Paring Knife</a> for <b>$6.43</b> with <b>free shipping</b>. That's the lowest price we could find by about a buck. It features a 3"" blade and protective blade cover.",$6
,2167778,free shipping,3,https://www.dealnews.com/Amazon-Basics-25-Softside-Spinner-Luggage-for-50-free-shipping/2167778.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/htwmzqm3sa92zgkfnkxh",2017-12-29T03:16:06-05:00,,"AmazonBasics 25"" Softside Spinner Luggage",LUGGAGE & TRAVEL GEAR,"Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167778"">AmazonBasics 25"" Softside Upright Spinner Luggage</a> in Navy Blue for <strong>$49.86</strong> with <strong>free shipping</strong>. That's $16 off list and the lowest price we've seen. It expands by up to 25% and features an interior organizer with three zippered pockets, telescoping handle, and four double spinner wheels.",$50
2017-12-28T19:48:14-05:00,2167910,free shipping,2,https://www.dealnews.com/Pro-Series-6-Foot-Multipurpose-Scaffolding-from-145-free-shipping/2167910.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ghwtpf3nrwyy40aqamyh",,,Pro-Series 6-Foot Multipurpose Scaffolding,TOOLS & HARDWARE,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167910"">Pro-Series 6-Foot Multipurpose Scaffolding</a> for <strong>$144.98</strong> with <strong>free shipping</strong>. (Non-members pay a $14.50 surcharge.) That's $15 under last month's mention and the lowest price we could find by $15. It has four 5"" locking swivel casters and a 1,000-lb capacity. Deal ends January 2.",from $145
,2167907,free shipping,3,https://www.dealnews.com/Ivation-4-Piece-Packing-Cubes-Set-for-7-free-shipping/2167907.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/knkw96vb22gxdp3timh9",2017-12-29T09:04:37-05:00,True,Ivation 4-Piece Packing Cubes Set,LUGGAGE & TRAVEL GEAR,"Ritz Camera via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167907"">Ivation 4-Piece Packing Cubes Set</a> for <strong>$6.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. They're made of nylon with breathable mesh panels. Each cube is 4"" deep and they measure 18"" x 13"", 14"" x 13"", 14"" x 10"", and 11"" x 7"".",$7
